Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity consumption (kWh/a),CEPT heat consumption (kWh/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a)
515,1528,0.482184,414.3,248.1,28.02,159.41,9.52,35.11,8.0,19.75,1.43,62.01,6.46,2.5,0.11,0.3,1.363140676,A2O,26.986567,115.15594,5797.63,5797.63,19.15948087431694,62.025,52.708499999999994,1.1767551723156608,53101.190890431004,18712.8316884816,184.9065882384816,223073.8904107696,3410.230996686989,72693.46,83078.23
516,1535,1.7095812,2404.0,691.39,37.74,234.78,6.27,276.42,6.66,62.28,3.81,78.2,14.28,8.25,0.64,0.36,0.550753461,A2O,28.7021099,116.6956,5765.73,5765.73,19.24663934426229,172.8475,66.47,2.600383631713555,277285.2291134289,522342.1622389234,1111.5813774664234,941444.8033042283,20388.08709222818,379592.64,433820.16
517,1538,0.8471524,537.4,199.8,16.55,87.29,5.43,88.55,12.02,19.55,2.19,29.62,10.01,2.85,0.38,0.12,0.654843111,A2O,29.744407,116.225678,6093.71,6093.709999999999,18.350519125683057,49.95,25.177,1.983953608452159,51086.00516112416,82917.46146440682,374.9044202319068,182690.26366513813,7267.470201731762,69934.74,79925.42
518,1539,3.0738868,2.7,43.48,11.36,15.78,2.53,35.76,10.74,4.1,0.94,5.43,2.62,0.62,0.28,0.15,4.669987547,A2O,27.65216,114.04,6126.68,6126.68,18.260437158469948,10.87,4.6155,2.3551077889719423,33509.7179752371,121501.39566990914,1180.974116667409,786439.841451548,23016.882111578554,45873.49,52426.85
519,1542,4.0210236,2472.64,285.84,15.92,127.38,4.11,143.37,5.01,38.0,0.95,56.34,8.55,4.51,0.2,0.38,1.407824541,A2O,36.06736,117.7923,7638.41,7638.41,14.130027322404372,71.46,47.889,1.492200714151475,353845.57626933575,637222.047665061,2023.1432255975612,2313373.5963212512,49159.8457561623,484400.77,553600.87
520,1545,66.1122048,49405.59,323.64,14.54,91.87,2.27,371.86,4.38,39.17,0.47,48.54,8.97,6.04,0.12,0.36,1.164671627,A2O,36.69175,116.95334,7645.28,7645.280000000001,14.111256830601093,80.91,41.259,1.96102668508689,4195959.243346983,27174214.071727596,49961.0250598876,36546645.64272735,1215082.1821156803,5744104.22,6564690.54
521,1546,8.3239004,10310.08,240.53,13.33,93.25,2.37,445.85,4.16,43.7,0.34,52.5,8.9,5.24,0.16,0.32,1.408450704,A2O,36.6908,116.90788,7645.28,7645.280000000001,14.111256830601093,60.1325,44.625,1.3475070028011205,536230.6320960511,4102149.959378436,6971.138305370937,4156006.450496918,169542.276880165,734078.78,838947.18
522,1547,126.443704,69268.53,299.64,12.02,100.0,2.4,260.42,4.83,37.53,0.68,48.64,7.38,4.13,0.07,0.26,0.903970517,A2O,36.70505,117.04334,7645.28,7645.280000000001,14.111256830601093,74.91,41.344,1.8118711300309596,8735205.23621,36397154.36182093,79978.34776487092,52153751.30283542,1945121.5263829648,11958154.59,13666462.39
523,1548,4.9808304,6478.89,263.67,12.38,80.08,2.13,396.29,4.0,38.29,0.15,46.45,9.8,3.95,0.11,0.57,2.268295595,A2O,36.72965,117.08602,7645.28,7645.280000000001,14.111256830601093,65.9175,39.4825,1.6695371367061356,275550.8292705168,2181778.983648614,3898.515571578614,4198138.122463572,94814.24374394851,377218.32,431106.65
524,1552,10.4033008,11477.23,337.69,17.11,103.21,2.6,203.75,5.15,16.74,0.23,30.81,9.31,4.32,0.16,0.42,1.310125398,A2O,36.7379033,117.3192548,7789.29,7789.29,13.717786885245902,84.4225,26.188499999999998,3.223647784332818,741769.2705577082,2342958.8431529202,5928.65152576292,6572819.859213258,146904.36960441337,1015453.14,1160517.88
525,1557,10.1275292,9535.0,300.9,23.01,141.34,5.66,218.37,5.42,23.2,1.36,51.32,11.96,6.1,0.21,0.61,2.195113174,A2O,36.985921,117.192066,7339.18,7339.18,14.94759563,75.225,43.622,1.7244738893219016,988882.0526366646,2444513.0758088976,5935.155905761398,9054748.762793627,138567.24660233178,1353740.88,1547132.44
526,1566,40.770612,17166.76,202.78,19.94,80.56,2.72,112.73,6.12,25.05,1.69,29.37,12.15,2.19,0.28,0.19,1.039159921,A2O,36.393846,120.426109,7671.71,7671.710000000001,14.039043715846994,50.695,24.9645,2.0306835706703517,2269042.299297828,5080221.219460659,19132.577094235658,12748724.711686712,466924.39651598624,3106230.23,3549977.41
527,1577,4.01096,3990.0,242.23,24.86,89.47,9.02,259.94,12.81,24.88,2.16,30.23,8.22,4.49,0.35,0.24,1.104108203,A2O,36.67167,120.52675,7671.71,7671.710000000001,14.039043715846994,60.5575,25.6955,2.356735615185538,247914.35367313,1152437.368392416,2534.889937892416,1543746.5738178482,61863.17445136352,339385.06,387868.64
528,1578,3.91684,3537.0,185.49,15.98,103.81,3.27,283.88,6.65,30.48,0.69,35.53,10.41,4.62,0.19,0.42,2.477729927,A2O,36.8462419,120.5081274,7947.03,7947.030000000001,13.286803278688526,46.3725,30.2005,1.5354878230492872,280899.474172835,1229041.4060793282,2579.053752829328,2481603.2992065866,65199.784885503446,384540.4,439474.75
529,1586,39.7476,30889.26,282.57,21.33,122.7,6.79,237.35,5.45,26.39,0.14,34.61,11.95,5.92,0.25,0.21,0.803858521,A2O,36.2185054,120.3690114,7469.58,7469.58,14.591311475409835,70.6425,29.418499999999998,2.4012951034213166,3369235.5718605,10427880.201872401,24127.6358093724,13634318.099387445,573313.1039694843,4612351.83,5271259.23
530,1588,0.223716,78.67,159.97,25.68,38.18,7.28,118.62,10.56,34.63,2.55,39.1,8.98,3.56,0.53,0.29,2.159505548,A2O,36.75625,120.00762,7781.23,7781.23,13.739808743169398,39.9925,33.235,1.2033248081841432,5900.772534086999,29332.619716852805,106.4405337918528,100826.94069183705,2634.7305848439933,8077.93,9231.92
531,1593,18.2009256,9608.41,157.65,19.74,72.46,3.05,183.98,8.53,11.63,1.4,22.21,9.33,2.19,0.25,0.19,1.377710101,A2O,36.55607,117.88129,7908.8,7908.8,13.391256830601092,39.4125,18.8785,2.0876923484387,911103.4853137074,3701348.4786754823,9974.638754070482,5719988.21742901,250950.85848466147,1247265.06,1425445.79
532,1605,1.2580948,1751.0,308.43,14.01,188.66,8.6,191.5,9.06,28.8,2.92,30.89,8.06,6.43,0.21,0.56,1.902044698,A2O,36.567356,117.891473,7908.8,7908.8,13.391256830601092,77.1075,26.2565,2.9367013882276773,163971.7762660807,266304.20994342805,699.930172040928,1037355.8739909187,17609.467559044046,224470.95,256538.23
533,1611,18.4982,10629.74,85.98,14.99,38.37,5.41,78.15,5.53,14.75,1.1,20.47,7.2,4.42,0.2,0.21,2.958163122,A2O,35.02637,117.17101,7017.07,7017.07,15.827677595628415,21.495,17.3995,1.2353803270208914,490339.831804725,1597917.4503222003,7973.6689215722,6280194.790831444,177989.7219591293,671256.07,767149.79
534,1612,0.39096,0.01,85.71,13.85,22.71,4.93,26.87,8.55,10.03,1.88,16.48,5.27,1.09,0.3,0.29,4.035624826,A2O,35.122676,116.994702,7017.07,7017.07,15.827677595628415,21.4275,14.008,1.5296616219303256,6133.740016589999,11611.701928368,146.36339642836802,175409.43688856735,3267.150980497749,8396.85,9596.4
535,1613,17.44116,22020.66,204.79,17.63,115.16,3.51,221.87,7.06,19.55,1.06,29.81,10.39,4.42,0.32,0.25,1.335755503,A2O,34.771922,117.269372,7266.05,7266.050000000001,15.14740437,51.1975,25.3385,2.0205418631726424,1387563.68890194,4277301.224823528,10288.724040573528,6938568.034451471,237815.86168701586,1899520.46,2170880.53
536,1614,1.691264,964.8,174.6,17.06,78.58,5.99,90.74,12.88,19.47,1.64,25.22,5.97,1.47,0.4,0.18,1.142566967,A2O,34.57172,117.73479,7016.53,7016.53,15.829153005464482,43.65,21.436999999999998,2.0361990950226247,91811.975685088,169631.3295732224,752.5571783732224,504708.8565594645,16797.428674629416,125687.01,143642.29
537,1617,2.91772,1156.2,181.76,25.43,66.71,3.58,84.29,4.54,15.52,0.82,22.94,7.77,2.47,0.19,0.39,2.494722702,A2O,34.82072,117.34554,7266.05,7266.050000000001,15.14740437,45.44,19.499000000000002,2.330375916713677,134465.371750255,271841.371544392,1277.488276794392,1715036.5663558878,29528.148888322612,184077.84,210374.67
538,1618,0.672596,467.8,287.05,23.02,92.76,7.38,127.57,6.56,26.26,1.14,42.19,9.59,3.19,0.18,0.6,2.272469038,A2O,34.854915,117.425684,7266.05,7266.050000000001,15.14740437,71.7625,35.8615,2.0011014597827756,43101.355051554005,94841.5672949848,326.6643898699848,590726.8006863996,7550.593548144504,59004.07,67433.22
539,1627,14.6586832,25561.51,362.4,26.85,174.12,3.49,401.24,7.8,25.28,0.59,40.57,9.62,8.79,0.27,0.46,1.370883624,A2O,37.4527,118.70954,7510.94,7510.94,14.47830601092896,90.6,34.4845,2.6272673230001886,1763272.8537679417,6501223.063136676,11553.613078326676,10133756.691338934,276053.3542532136,2413851.63,2758687.57
540,1630,13.7213928,14443.77,276.85,11.28,97.08,3.67,212.76,8.15,25.68,1.54,30.58,11.97,3.86,0.14,0.21,0.790751967,A2O,37.0906818,118.3982688,7453.62,7453.620000000001,14.634918032786883,69.2125,25.993,2.6627361212634173,920245.8519674676,3226889.2866023635,7956.224591237364,4699286.384274348,188649.300155059,1259780.61,1439749.27
541,1635,2.9667348,1803.58,159.69,9.62,53.4,3.83,102.38,10.51,19.22,0.21,23.59,13.1,2.99,0.73,0.25,1.665889252,A2O,37.939528,118.863229,7655.75,7655.750000000001,14.082650273224049,39.9225,20.0515,1.990998179687305,109444.99023789298,335729.6809155201,1358.27045601302,1172411.0772294605,33079.193609085705,149825.91,171229.62
542,1636,5.0883444,4385.2,325.33,29.37,148.27,7.52,109.08,5.43,26.68,1.51,39.3,4.48,4.01,0.11,0.34,1.148803892,A2O,39.0031999,117.71071,7835.25,7835.249999999999,13.59221311,81.3325,33.404999999999994,2.4347403083370756,521201.5395799775,613504.1633493918,2367.2974672668915,2642960.0391432378,59004.70020402143,713504.54,815433.76
543,1637,0.5883948,58.84,168.95,17.93,70.19,6.39,130.29,9.15,19.06,3.69,24.66,13.17,2.79,0.63,0.41,2.714872202,A2O,36.68808,121.14245,7515.8,7515.8,14.465027322404374,42.2375,20.961,2.0150517627975764,28531.19567175255,84737.52919954728,287.5388294220473,362681.0649800409,6874.682280693707,39058.09,44637.82
544,1638,7.1496448,4574.64,188.65,27.99,63.55,2.99,120.4,9.14,17.11,1.32,20.17,7.34,2.92,0.48,0.19,1.182621686,A2O,36.7078649,121.2450296,7515.8,7515.8,14.465027322404374,47.1625,17.1445,2.7508822071218173,313888.876096496,951495.7213411328,3415.7548575011324,2236863.1369708227,81666.2898755474,429701.6,491087.55
545,1640,4.7786896,5817.0,323.38,29.38,103.68,7.5,105.54,6.27,32.44,0.68,46.09,10.74,2.77,0.09,0.3,1.020408163,A2O,36.7078649,121.2450296,7515.8,7515.8,14.465027322404374,80.845,39.176500000000004,2.0636095618546832,342278.57420766714,557470.3815104506,2204.5353525804503,2218216.4688640092,52707.59485252887,468565.99,535503.99
546,1651,8.5444308,10340.0,220.98,15.09,130.58,5.8,113.2,7.57,24.06,1.15,24.7,8.18,3.09,0.21,0.42,2.039924231,A2O,37.8013694,120.8889604,7935.38,7935.380000000001,13.31863387978142,55.245,20.994999999999997,2.631340795427483,770789.3493267712,1069117.5291014304,4014.1158123989308,5381279.226183479,101330.11683557677,1055180.5,1205920.57
547,1654,85.6066288,36307.82,141.21,18.64,55.51,3.85,146.56,12.69,25.26,1.69,28.83,15.87,2.47,0.61,0.42,3.426613364,A2O,37.593723,121.367622,7887.01,7887.01,13.450792349726775,35.3025,24.505499999999998,1.4405949684764647,3282876.355705146,13868156.618761197,43374.086358971195,53978155.25955742,1088237.4010121843,4494129.43,5136147.92
548,1656,0.5792,71.0,73.22,8.48,33.03,2.22,54.83,5.82,14.15,0.5,24.28,12.22,2.9,0.37,0.58,8.958912573,A2O,37.700059,120.98396,7887.01,7887.01,13.450792349726775,18.305,20.638,0.8869561003973252,13216.395632400003,35102.87484224,234.73501484224,491797.1218968448,5889.401804670885,18092.73,20677.4
549,1657,30.1373688,63335.36,614.25,25.73,270.56,2.33,498.79,8.49,52.15,1.69,77.45,13.16,15.34,0.25,0.35,0.594712159,A2O,37.418995,121.55376,7887.01,7887.01,13.450792349726775,153.5625,65.8325,2.3326244636008053,5633065.833690188,16615712.047228437,27003.121279813437,16328924.459125469,677496.8417215553,7711446.98,8813082.26
550,1659,3.80824,951.95,97.8,13.31,45.89,4.6,149.26,4.6,12.24,1.26,17.02,8.11,2.24,0.21,0.56,6.628003314,A2O,36.958767,120.684615,7947.03,7947.030000000001,13.286803278688526,24.45,14.466999999999999,1.690053224580079,120730.85379589001,628295.044238816,1940.876364738816,3136509.4436747767,49066.33734620845,165275.82,188886.65
551,1663,7.4572,5446.0,204.64,18.74,94.4,7.65,163.12,7.3,23.62,1.78,32.72,8.07,2.0,0.15,0.27,1.45239376,A2O,37.529449,121.242508,7887.01,7887.01,13.450792349726775,51.16,27.811999999999998,1.839493743707752,486321.745432,1344555.9849977603,3914.819787497761,3162612.9587499555,98221.16541473786,665755.46,760863.39
552,1666,1.047628,544.9,103.94,21.02,84.36,3.93,82.83,6.44,20.87,0.57,22.26,7.73,1.67,0.18,0.27,3.256150507,A2O,36.5123099,118.543,7596.88,7596.88,14.243497267759563,25.985,18.921,1.3733417895460072,61054.766164841996,95915.9086094616,457.00054183446156,442441.5707066892,11044.165292793596,83581.59,95521.82
553,1668,2.4169292,360.1,200.42,18.65,57.27,4.72,128.22,9.71,20.36,1.78,27.22,8.66,3.33,0.54,0.29,1.595422787,A2O,36.80755,118.49401,7410.05,7410.049999999999,14.753961748633882,50.105,23.136999999999997,2.1655789428188617,95624.02403176036,342543.38708160823,1175.5833532841082,1089802.8238048821,27711.209562307562,130905.55,149606.34
554,1669,1.1281368,281.2,231.67,26.83,153.6,8.65,223.59,14.62,32.89,3.18,50.65,13.96,2.95,0.49,0.32,1.562194884,A2O,36.750608,118.317506,7453.62,7453.620000000001,14.634918032786883,57.9175,43.052499999999995,1.3452761163695488,119709.57412915201,278811.0799951781,667.6445806801781,557719.7925726036,15830.458460957723,163877.73,187288.83
555,1670,7.1898268,3034.76,189.68,16.56,95.69,2.71,120.2,4.37,27.11,0.49,40.16,10.03,3.25,0.14,0.34,1.963955638,A2O,36.777851,119.231959,7472.47,7472.47,14.58341530054645,47.42,34.135999999999996,1.389149285212093,475292.41869541706,955253.8192444625,3433.3624351169624,3736268.0001936397,81614.01581837954,650656.75,743607.71
556,1671,13.92976,35616.0,518.38,24.5,197.64,5.53,377.54,7.52,44.4,0.39,63.48,11.02,8.0,0.14,0.42,0.850409006,A2O,36.541998,118.545916,7596.88,7596.88,14.243497267759563,129.595,53.958,2.4017754549835058,1901929.3614453597,5813029.0315327365,10614.181998532737,8854358.980570653,256509.0622628888,2603666.97,2975619.39
557,1688,0.3898016,121.6,211.51,15.49,93.25,5.98,117.96,6.02,39.53,1.19,43.11,10.15,3.47,0.26,0.65,3.315988164,A2O,35.353196,116.688915,7147.26,7147.26,15.471967213114754,52.8775,36.643499999999996,1.443025366026717,25111.25173483,50824.634932170244,185.17706515217026,369142.1515014435,4210.248155434027,34376.32,39287.23
558,1692,7.0740592,5971.14,359.65,29.28,136.07,9.51,130.97,12.73,37.28,2.1,60.84,12.38,6.51,0.24,0.39,1.180494597,A2O,35.3690799,116.56116,7028.92,7028.92,15.795300546448088,89.9125,51.714,1.7386491085586107,664977.5424469606,1024085.9408748843,3462.2930827648847,4165433.860030498,77416.46649801097,910328.27,1040375.16
559,1696,3.188858,2642.0,443.65,24.45,198.1,15.29,183.85,16.78,59.91,15.31,67.45,19.04,2.77,0.63,0.42,1.001908397,A2O,35.3843699,116.68713,7147.26,7147.26,15.471967213114754,110.9125,57.3325,1.9345484672742335,436410.8706067075,648029.3876712221,1747.129088458722,2013322.0431866746,39723.315713767035,597429.43,682776.49
560,1699,0.4028336,18.2,251.09,29.31,25.78,9.26,61.85,7.43,25.74,2.8,30.01,11.26,2.62,0.28,0.54,2.434845342,A2O,35.8023999,116.09584,7177.01,7177.01,15.39068306010929,62.7725,25.5085,2.460846384538487,7174.382123069201,27539.831454574403,166.3839848245744,319892.34938009153,3798.708680235862,9821.45,11224.51
561,1700,14.1130768,12280.0,271.62,22.24,100.48,5.58,194.7,5.0,19.49,0.44,25.2,10.66,4.4,0.26,0.19,0.761889486,A2O,35.7138675,116.1169328,7028.92,7028.92,15.795300546448088,67.905,21.419999999999998,3.170168067226891,979664.1938750336,3037270.9959788066,7901.607535288806,4438648.305298576,176679.01602010528,1341122.0,1532710.85
562,1702,3.848784,5060.0,155.75,21.35,61.85,6.75,85.27,6.75,39.61,0.28,46.18,10.75,4.4,0.33,0.48,3.571428571,A2O,35.36293,116.57587,7147.26,7147.26,15.471967213114754,38.9375,39.253,0.9919623977785137,164451.99498171,362756.90508237126,1689.3124753823713,2739959.6129196477,38408.77771545653,225128.35,257289.55
563,1707,8.37668,11658.72,183.98,23.4,58.36,6.79,256.87,7.94,14.02,0.85,16.13,2.84,0.87,0.04,0.26,1.619130651,A2O,35.704632,116.4851688,7028.92,7028.92,15.795300546448088,45.995,13.710499999999998,3.3547281280770216,337724.92371202,2378379.743767144,5265.559568517145,3454439.7880803435,117737.29322875767,462332.22,528379.68
564,1710,11.9379636,15839.5,213.27,15.55,108.62,6.16,138.1,5.66,15.8,1.45,25.37,5.83,2.01,0.22,0.15,0.758648594,A2O,35.5027726,116.7702339,7147.26,7147.26,15.471967213114754,53.3175,21.5645,2.47246632196434,895810.0958952995,1822299.7494846745,5936.942741042174,3081281.808742243,134984.33082871063,1226329.01,1401518.87
565,1723,30.02428,46051.0,322.6,23.6,98.91,4.56,247.06,4.91,40.06,1.45,54.82,12.79,6.39,0.31,0.3,1.003344482,A2O,36.16439,117.11446,7400.76,7400.76,14.779344262295082,80.65,46.597,1.730798120050647,2051581.184047395,8199189.5230937125,18547.62058034371,14030881.407176875,436662.0409986692,2808534.46,3209753.67
566,1724,9.3666776,12693.32,310.62,24.38,101.79,3.63,180.65,6.12,31.69,1.2,43.17,12.53,3.21,0.19,0.37,1.292621576,A2O,36.16193,117.1312,7400.76,7400.76,14.779344262295082,77.655,36.6945,2.1162572047582064,658668.0389733171,1870335.1015310695,5098.736161576069,5267416.419303521,120038.28357299016,901690.8,1030503.78
567,1727,8.181924,6733.0,138.35,19.95,33.86,2.97,123.61,7.15,33.82,3.11,38.49,10.77,3.02,0.25,0.2,1.689189189,A2O,35.9046952,117.7707047,7638.41,7638.41,14.130027322404372,34.5875,32.7165,1.057188268916296,191389.58413691097,1117905.0913249177,3937.9586089999175,2673208.4084409983,95687.46066181661,262004.86,299434.13
568,1728,9.8289516,11129.0,181.84,31.04,41.09,4.13,143.62,7.87,23.59,2.65,32.7,10.17,1.7,0.25,0.28,1.856763926,A2O,35.92401,117.67174,7638.41,7638.41,14.130027322404372,45.46,27.795,1.6355459615038674,279009.6611411519,1560335.5573849494,4948.068019167449,4299749.612993649,120231.85384782901,381953.32,436518.08
569,1731,30.2350364,50112.66,323.22,16.83,154.11,2.15,211.83,4.24,36.18,0.46,44.05,8.59,4.92,0.17,0.51,1.664545188,A2O,37.43007,122.2494,7760.76,7760.76,13.795737704918032,80.805,37.442499999999995,2.1581091006209525,3218972.156349179,7079357.569314869,17500.42977150737,22859524.552165944,432049.87502110226,4406647.08,5036168.09
570,1733,1.7376,1741.32,178.71,11.19,74.9,1.54,195.17,5.88,19.89,0.21,28.53,8.68,4.13,0.16,0.46,2.745940783,A2O,36.88734,122.42567,7701.63,7701.629999999999,13.957295081967214,44.6775,24.2505,1.8423331477701492,89909.903076,374851.07147327997,973.7474914732801,1193311.9330294658,23856.6752600589,123083.14,140666.45
571,1735,8.08889,9188.82,209.95,26.43,85.61,3.63,145.46,6.33,28.87,0.62,44.25,7.06,2.92,0.27,0.44,2.397558849,A2O,37.1384049,122.440982,7701.63,7701.629999999999,13.957295081967214,52.4875,37.6125,1.3954802259887007,478397.97256955365,1300554.030416396,4088.541635603896,5323187.530464577,100168.6894620449,654908.13,748466.43
572,1739,6.3786572,9552.63,350.07,25.65,112.76,7.62,129.87,7.69,24.86,1.37,39.67,8.97,2.05,0.21,0.33,1.017199926,A2O,36.9156391,121.5413153,7938.06,7938.059999999999,13.311311475409836,87.5175,33.719500000000004,2.5954566348848584,496889.9743123479,915659.467384812,3114.183271187312,3228157.9428993464,78639.26779992938,680222.96,777397.66
573,1744,18.9512068,30906.0,309.26,30.03,103.05,4.97,249.49,6.66,36.48,1.45,46.03,10.67,4.93,0.29,0.45,1.611574688,A2O,37.16351,121.99703,7779.6,7779.6,13.744262295081969,77.315,39.1255,1.9760769830417502,1349151.65596897,5226198.492346602,11758.0872510941,12776388.161817083,290987.85473256983,1846935.89,2110783.88
574,1746,16.5499884,6496.3,122.25,12.69,44.68,4.95,90.17,4.13,15.38,0.28,19.72,8.14,2.13,0.24,0.17,1.55166119,A2O,35.6249899,118.82268,7568.04,7568.040000000001,14.322295081967214,30.5625,16.761999999999997,1.8233206061329201,510842.1946722138,1649512.64793531,7353.77646227781,4710486.580719557,177041.36915180497,699323.0,799226.29
575,1751,13.756,13495.46,414.62,54.68,224.95,15.54,267.56,11.81,12.68,3.28,23.64,9.48,2.57,0.3,0.5,1.389120409,A2O,35.393821,119.519536,7477.88,7477.880000000001,14.568633879781425,103.655,20.094,5.158505026376033,2137735.9882174996,4068265.0616224003,8809.5283866224,10227668.816732448,209561.77460482478,2926477.02,3344545.17
576,1753,9.13507,7423.06,205.9,15.71,88.68,5.55,57.5,4.73,31.28,0.45,42.03,8.61,3.4,0.27,0.31,1.629948998,A2O,35.36611,119.5053,7477.88,7477.880000000001,14.568633879781425,51.475,35.7255,1.4408475738618076,559646.082325365,580598.1007435,3729.171258806001,4356642.92014112,88709.82787085611,766133.62,875581.27
577,1754,2.6189976,3643.48,224.89,17.92,114.57,5.56,67.14,6.05,27.94,0.21,36.6,8.39,3.71,0.07,0.46,2.22254433,A2O,35.39334,119.43782,7477.88,7477.880000000001,14.568633879781425,56.2225,31.11,1.8072163291546126,207291.70201191932,194362.43167433378,1097.049060719334,1791206.7741425866,26096.691888979087,283774.24,324313.42
578,1757,1.448,1048.0,295.0,22.09,111.52,2.83,259.03,3.98,30.6,0.38,42.98,12.62,4.42,0.75,0.25,0.916052911,A2O,35.20339,118.13474,7315.06,7315.06,15.01349726775956,73.75,36.532999999999994,2.0187227985656806,111557.10270399998,414585.88684959995,913.6662368496,577243.316736992,21261.13209419434,152717.31,174534.07
579,1758,8.1158228,2380.7,298.96,27.54,106.29,5.88,109.49,5.48,34.05,2.19,37.0,12.76,3.67,0.26,0.31,1.142141331,A2O,35.55599,118.45163,7568.04,7568.040000000001,14.322295081967214,74.74,31.45,2.376470588235294,595937.7090338126,982206.7138901064,3779.4772135876065,3879877.423860352,90990.50317941532,815815.43,932360.5
