Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,Annual HDD,Annual average temperature
2925,5.7722348,1851.59,74.35,9.16,43.66,3.23,83.36,3.95,9.2,0.18,15.19,6.78,0.99,0.14,0.19,OD,24.72212,102.69624,6570.09,17.04893443
2926,32.5855024,29720.09,158.68,28.19,77.05,9.34,143.84,15.41,23.92,2.21,27.36,8.12,2.63,0.55,0.18,A2O,24.951884,102.69951,6897.4,16.15464481
2927,35.8276468,15088.6,311.37,22.49,151.32,3.91,152.4,7.62,31.68,1.52,40.16,12.09,4.01,0.26,0.28,A2O,24.955439,102.758209,6897.4,16.15464481
2928,85.8916676,79333.56,514.23,27.62,189.95,5.12,228.76,3.98,46.74,1.92,57.75,12.91,5.46,0.37,0.29,AO,24.9496799,102.69223,6897.4,16.15464481
2929,28.0919964,27437.69,324.13,18.52,160.88,3.87,288.99,6.97,25.68,0.2,34.9,9.46,4.29,0.12,0.3,A2O,25.0150299,102.7437,6897.4,16.15464481
2930,11.0859604,15134.56,208.4,19.35,87.65,5.94,103.55,4.95,23.59,2.16,35.5,9.06,3.35,0.24,0.29,Other,25.0683295,102.7092944,6897.4,16.15464481
2931,65.6097488,75918.12,332.67,12.73,165.89,1.04,205.13,4.86,32.51,0.33,41.05,7.54,2.95,0.06,0.22,OD,25.0853,102.72709,6897.4,16.15464481
2932,1.8823276,2226,243.87,16.63,159.99,9,52.98,7.49,29.26,0.35,61.61,3.45,5.23,0.44,0.23,OD,26.07639,103.17706,7530.89,14.42379781
2933,9.9694076,9328.96,138.62,11.16,57.03,4.47,194.73,13.08,8.87,0.37,16.71,10.15,7.96,0.37,0.26,SBR,24.76508,102.73347,6897.4,16.15464481
2934,12.9904424,2202,177.79,21.55,37.6,4.36,165.55,7.34,24.68,0.8,32.72,10.53,2.91,0.16,0.18,OD,24.66368,102.60201,6570.09,17.04893443
2935,2.5541272,46.28,106.9,18.65,12.94,2.06,135.69,6.16,9.22,1.14,11.46,5.43,1.23,0.14,0.23,OD,22.54595,99.92844,5606.85,19.6807377
2936,9.260322,2795,107.9,9.79,74.66,7.39,64.11,7.49,11.86,0.26,22.67,6.48,2.22,0.22,0.31,A2O,24.829065,102.796044,6897.4,16.15464481
2937,5.6965768,2052.43,169.24,14.6,67.37,6.56,75.6,7.61,20.06,1.94,23.63,6.24,2.1,0.74,0.21,OD,26.80142,100.30042,8813.11,10.92046448
2938,8.586278,9767.53,282.54,12.01,85.49,3.72,264.5,4.26,12.42,0.35,26.95,5.75,4.86,0.1,0.42,OD,26.850143,100.240563,8813.11,10.92046448
2939,2.010548,1498.47,154.02,18.63,50.4,5.93,127.78,5.22,19.96,0.33,29.11,8.14,1.82,0.22,0.29,CAS,25.812847,98.85982,8184.29,12.63855191
2940,4.9089372,1152.5,213.63,27.87,80.42,4.34,130.14,6.44,24.59,1.24,33.97,13.64,3.02,0.35,0.3,AO,24.55587,103.75884,6602.41,16.96062842
2941,3.4539144,4365.68,253.44,30.86,136.71,0.96,147.53,8,26.29,0.89,40.4,8.01,4.67,0.39,0.29,CAS,27.21711,103.60303,7684.86,14.00311475
2942,1.4818108,1074,206.87,24.98,44.92,7.24,115.38,13.46,34.73,1,35.22,9.42,1.39,0.67,0.31,OD,25.02189,103.66663,7022.13,15.81385246
2943,4.0470876,2187.98,151.25,13.04,65.81,3.16,150.6,6.15,21.22,1.21,30.03,10.76,2.72,0.16,0.38,A2O,25.13729,102.06616,6518.96,17.18863388
2944,2.882244,1989.9,297.43,20.06,123.62,6.35,130.99,7.56,33.09,2.1,49.91,13.6,3.63,0.95,0.64,CAS,25.55587,102.46761,7140.24,15.49114754
2945,2.0871472,1080,103.38,8.33,93.41,7.21,75.77,5.14,12.68,0.11,23.83,9.93,1.84,0.12,0.52,OD,21.95199,100.44213,4946.55,21.48483607
2946,1.9351072,1806.57,131.01,22.79,66.67,2.44,101.48,6.9,15.65,0.33,25.68,12.72,0.79,0.08,0.39,A2O,21.43779,101.55686,4383.08,23.02437158
2947,2.2543912,6160.12,420.42,23.7,112.98,7.18,142.4,8.65,25.98,1.47,29.6,2.97,6.21,0.14,0.49,A2O,27.27478,100.85196,8882.37,10.73122951
2948,1.4130308,326.08,45.89,8.18,18.11,1.54,52.38,3.31,11.49,0.21,15.55,8.25,1.33,0.18,0.89,OD,26.9145777,102.9256476,7272.29,15.13035519
2949,20.015342,25091.5,243.34,10.19,74.46,4.55,143.48,5.58,11.03,0.23,18.32,3.96,1.66,0.08,0.2,OD,25.488552,103.808464,7270.62,15.13491803
2951,6.35672,3611.09,193.11,25.03,108.63,7.21,98.66,5.28,26.92,1.36,31.96,10.11,3.1,0.26,0.35,A2O,25.564521,103.853379,7270.62,15.13491803
2952,4.94492,5230.96,225.07,17.41,89.16,7,219.64,7.59,23.81,0.56,35.04,9.16,3.14,0.17,0.3,OD,25.46776,103.84743,7270.62,15.13491803
2953,5.12592,3704.4,174.96,19.75,81.96,5.64,87.31,3.27,14.81,1.67,24.8,4.01,1.96,0.14,0.32,CAS,24.002,97.85435,5595.73,19.71112022
2954,2.6950176,2859.2,145.16,17.8,65.58,8.62,106.9,8.1,19.43,3.4,24.64,8.85,2.16,0.47,0.52,OD,24.77132,99.16774,6796.47,16.43040984
2955,5.270358,9363.6,220.87,14.66,61.84,5.69,178.81,3.25,23.53,0.97,34.12,7.55,1.12,0.16,0.83,SBR,24.74787,103.27751,6465.92,17.33355191
2956,4.8830904,1972.96,219.87,26.21,170.43,7.57,204.83,7.26,32.02,1.13,33.01,7.93,3.36,0.16,0.32,A2O,23.70543,102.4974,5860.27,18.98833333
2957,2.0997448,1544.9,118.63,14.55,49.36,7.91,108.65,9.85,11.37,2.02,13.5,6.27,1.98,0.3,0.28,OD,23.47166,99.83139,6068.92,18.41825137
2958,3.2687152,2521.46,349.32,35.03,171.73,14.39,372.64,14.64,46.39,4.4,49.88,16,4.16,0.51,0.65,SBR,28.63592,104.38118,6098.83,18.33653005
2959,3.01184,3345,311.28,16.33,157.89,5.59,148.51,4.47,40.76,0.51,58.58,6.13,4.98,0.19,0.88,OD,25.260696,103.022235,7361.4,14.88688525
2960,2.48332,1613.5,236.9,9.94,138.54,1.19,202.72,5.47,27.46,0.17,42.43,10.29,4.9,0.3,0.28,OD,25.331714,103.042086,7361.4,14.88688525
2961,2.6808272,400.6,115.46,15.9,65.85,4.07,69.63,11.67,15.39,3.19,19.3,6.32,1.98,0.59,0.21,OD,28.593978,103.979417,7562.25,14.33811475
2962,6.7099596,5915.78,148.88,19.9,70.6,5.51,140.49,8.51,10.85,0.8,21.22,8.01,1.84,0.17,0.47,CAS,25.02432,98.45619,6592.19,16.98855191
2963,2.0104032,1470,163.68,19.31,56.09,4.48,78.07,5.48,19.13,1.21,28.37,10.3,2.09,0.14,0.54,SBR,24.17288,102.73486,6141.74,18.21928962
2965,3.792674,515.06,130.74,21.09,52.56,4.16,64.97,4,19.98,0.22,27.7,3.07,2.5,0.08,0.31,A2O,25.47339,100.55445,7259.9,15.16420765
2966,2.2176844,1421.52,131.7,13.43,57.17,3.63,148.31,7.97,13.78,0.42,15.25,1.89,1,0.07,0.61,A2O,24.068878,102.016819,5341.48,20.40579235
2967,2.869936,3863,521.5,36.01,330.85,13.71,155.71,13.23,69.07,3.31,97.85,11.76,7.94,0.44,0.37,A2O,25.54854,103.27199,7361.4,14.88688525
2968,3.2965168,7662.8,211.53,16.57,79.68,3.58,33.68,3.52,39.47,0.42,45.66,7,3.86,0.07,0.6,A2O,24.708304,97.92253,5858.75,18.99248634
2969,1.1366076,1138.6,479.14,22.71,238.88,5.97,129.13,3.29,44.42,2.03,54.39,10.36,6.39,0.19,0.45,SBR,26.0456768,101.6680756,5987.71,18.64013661
2970,2.6551976,2271.54,156.31,13.86,68.48,3.6,130.53,5,31.1,0.34,38.85,6.33,3.43,0.18,0.42,A2O,25.69891,101.8692,6483.72,17.28491803
2972,2.0765044,2337.2,448.46,24.64,265.92,4.62,260.72,3.83,49.14,1.81,88.99,8.18,7.49,0.1,0.82,OD,24.17637,102.40658,6141.74,18.21928962
2973,2.5395024,2016,186.22,22.9,96.9,11.45,103.74,5.27,12.75,0.5,25.98,10.94,2.05,0.24,0.35,CAS,24.29926,102.74844,6570.09,17.04893443
2974,1.5303188,311.1,101.67,13.71,52.07,5.71,37.49,3.11,15.67,1.59,22.41,4.4,1.39,0.15,0.28,OD,24.42487,102.81038,6570.09,17.04893443
2975,4.05983,1276.3,211.67,20.56,81,5.15,124.49,12.03,22.12,1.26,26.78,9.88,2.76,0.53,0.15,A2O,25.0253,103.6616,7022.13,15.81385246
2976,2.6092236,1075.3,233.59,23.4,94.88,9.12,138.61,13.11,30.93,1.73,34.23,14.08,2.49,0.55,0.29,A2O,25.82731,100.58469,7213.85,15.29002732
2977,2.533638,1147.2,109.14,22.54,56.04,5.97,98.22,3.36,18.04,1.12,23.85,7.04,1.9,0.23,0.48,CAS,25.3062,101.54686,7088.69,15.63199454
2978,3.970778,3351.33,279.86,25.13,113.62,5.39,198.83,3.55,47.83,1.21,90.11,11.78,6.91,0.26,0.44,CAS,24.91087,103.15218,6831.25,16.33538251
2979,3.1974736,2452.87,196.15,21.22,89.44,7.54,119.66,7.33,29.17,0.69,39.24,7.49,3.71,0.14,0.31,A2O,24.44845,100.12886,6503.26,17.23153005
2980,6.8307952,6372.83,181.16,14.64,86.06,2.42,156.75,5.08,20.35,0.64,25.69,5.7,3.46,0.11,0.33,AO,27.34674,104.87861,7514.96,14.4673224
2981,1.1257476,524.84,194.34,29.65,48.51,1.51,134.54,6.36,12.59,0.15,18.78,5.26,1.84,0.13,0.53,A2O,23.399239,101.419856,5632.05,19.61188525
2982,31.012178,97390.86,654.78,28.34,253.09,3.57,358.62,4.85,20.93,0.19,51.42,6.22,10.42,0.09,0.41,AO,29.7309,90.63703,11570.11,3.387677596
2983,14.8779104,2026.36,79.31,12.92,37.97,2.26,49.29,4.02,7,0.23,8.46,5.13,1.59,0.97,0.14,SBR,29.7309,90.63703,11570.11,3.387677596
2984,4.0892968,1974,118.7,17.09,51.18,5.9,101.18,11.01,14.8,1.78,19.9,7.29,2.26,0.42,0.22,OD,29.639727,94.360321,11568.87,3.391065574
2985,5.831458,11425.69,308.69,20.3,138.75,7.32,186.06,8.3,25.17,1.02,31.27,7.78,3.17,0.1,0.38,A2O,31.4698799,92.05355,12864.8,-0.149726776
2986,5.5120292,1355.2,156.73,24.19,42.56,0.94,61.1,3.48,7.65,0.48,9.31,5.06,0.72,0.12,0.25,A2O,29.22528,91.76288,12026.02,2.142021858
2987,2.3436604,1626.37,172.73,20.08,58.46,2.16,123.64,7.9,10.7,0.23,23.35,7.24,1.17,0.1,0.3,CAS,32.730953,108.838459,7088.09,15.63363388
2988,2.0319784,2899.48,212.48,18.71,98.96,4.87,136.35,6.67,11.45,0.24,21.15,6.15,2.29,0.13,0.48,A2O,32.79889,110.09825,7533.2,14.41748634
2989,3.79376,1641.8,138.04,20.76,58.72,3.22,76.88,5.78,18.84,2.77,26,11.66,2.41,0.62,0.32,OD,34.50552,107.42018,8193.82,12.61251366
2990,14.493394,4262.58,410.55,17.89,181.54,4.27,527.14,6.25,28.47,0.82,34.27,10.81,7.45,0.29,0.27,SBR,34.34677,107.45881,8193.82,12.61251366
2991,31.93564,38503.08,364.91,41.65,145.92,5.12,130.84,7.5,2.99,1.31,6.79,3.42,1.71,0.2,0.47,A2O,34.36105,107.22779,8193.82,12.61251366
2992,3.43538,1761.4,123.94,8.47,26.79,3.13,52.64,8.74,27.18,0.6,34.13,8.17,2.67,0.17,0.33,A2O,35.03813,108.08501,8379.74,12.10453552
2993,6.9469248,9653.55,167.18,17.23,68.91,6.67,116.92,5.43,22.92,0.87,28.95,7.3,3.48,0.29,0.42,A2O,33.15628,107.33741,7577.27,14.2970765
2994,39.93584,16210.13,259.41,19.06,157.29,3.68,172.57,7.93,25.04,1.2,30.24,12.49,3.89,0.4,0.19,A2O,34.32685,108.84277,7126.39,15.52898907
2995,3.826702,3152,381.86,32.83,219.17,7.91,214.08,8.15,60.06,1.57,66.25,11.42,5.5,0.34,0.22,SBR,39.026049,111.054092,9428.13,9.240081967
2997,4.040644,1003.88,117.51,19.95,41.74,3.58,60.86,11.12,14.37,0.41,19.37,12.83,1.5,0.67,0.44,A2O,34.7511399,109.18025,7668.23,14.04855191
2998,48.1802452,58035.02,285.35,20.98,163.32,4.16,258.59,7.08,26.98,0.43,33,10.07,4.14,0.16,0.29,CAS,34.34479,108.74947,7126.39,15.52898907
2999,6.4286132,12109.47,521.94,26.75,328.13,3.7,298.85,3.56,54.45,0.45,62.07,12.71,7.84,0.33,0.55,SBR,35.47288,110.4648248,7702.05,13.95614754
3000,3.6662636,2154,678.25,35.35,225.97,6.72,98.95,5.11,77.27,3.1,88,9.31,2.43,0.24,0.59,CAS,35.38643,109.10806,8340.38,12.2120765
3001,11.8011276,5285.65,136.95,17.24,60.56,3.18,70.81,5.93,26.55,0.82,31.78,10.55,2.74,0.3,0.31,A2O,32.69465,109.03823,7088.09,15.63363388
3002,6.8552664,179.4,223.84,13.67,127.8,9.93,188.25,7.33,26.46,0.47,32.54,13.32,2.4,0.52,0.2,A2O,34.53234,108.83192,7126.39,15.52898907
3003,5.425656,1170.51,133.48,35.93,44.24,11.97,101.13,11,11.5,2.47,18.57,7.96,1.17,0.42,0.15,CAS,34.20125,109.25112,8270.73,12.40237705
3004,7.8628572,2945,192.09,12.54,91.29,2.91,222.79,5.66,23.16,0.68,32.7,9.32,4.93,0.27,0.21,CAS,33.165172,106.685574,7127.65,15.52554645
3005,4.5022664,2768.71,220.5,13.56,117.72,2.96,125.2,1,25,0.3,35.84,7.24,2.58,0.16,0.5,OD,34.917764,109.547036,7668.23,14.04855191
3006,1.95661,1708.88,191.3,18.32,58.68,5.65,82.33,7.95,30.88,2.9,35.94,9.42,2.45,0.62,0.22,CAS,34.859207,109.593465,7668.23,14.04855191
3007,1.6339956,2741.1,250.71,23.98,116.8,7.85,156.77,7.92,39.94,0.97,48.89,6.58,4.12,0.24,0.59,SBR,34.434804,107.62966,8193.82,12.61251366
3008,1.888916,595.9,237.64,13.72,144.61,6.61,210.86,8.18,61.96,0.97,74.91,9.99,7.18,0.26,0.5,OD,34.63826,107.13512,8546.38,11.64923497
3009,5.1591516,1233.69,164.04,17,75.83,7.54,80.98,14.9,18.58,1.11,25.43,3.53,2.97,0.3,0.21,OD,34.52937,108.27211,7388.33,14.81330601
3010,5.2027364,4396,265.13,21.41,102.06,5.85,4549.85,6.94,46.66,1.31,61.28,10.49,6.35,0.26,0.68,A2O,34.811418,109.93493,7331.72,14.96797814
3011,2.9771604,3331.5,358.05,33.3,157.97,9.83,132.87,8.7,57.51,6.03,62.97,9.71,11.13,2.03,0.88,OD,33.469305,110.871124,7995.49,13.15439891
3012,2.8041968,2468.5,108.14,16.69,68.95,5.42,67.72,6.62,13.05,1.04,19,8.52,1.4,0.23,0.55,SBR,33.42153,109.16127,8335.96,12.22415301
3013,2.7698792,2029,413.63,18.9,86.06,1.15,205.95,7.26,34.76,0.61,43.67,9.37,4.12,0.23,0.47,CAS,37.138004,109.670982,8930.41,10.59997268
3014,8.5694812,1998.1,178.68,17,67.94,5.84,106.06,5.41,15.17,0.58,16.1,7.05,1.4,0.24,0.26,AO,34.3133102,108.6453105,7126.39,15.52898907
3015,1.20908,236.6,133.87,16.61,36.75,2.17,48.86,6.33,17.54,0.51,26.95,2.69,2.8,0.21,0.38,A2O,35.17005,109.60289,7668.23,14.04855191
3016,1.511712,173,85.2,27.85,32.77,7.48,14.99,6.39,13.15,0.65,25.92,8.3,2.19,0.2,0.6,CAS,35.99888,109.38277,8614.68,11.46262295
3017,2.5965536,817.5,135.75,16.83,58.89,7.21,74.73,12.81,20.81,1.09,26.91,8.64,1.44,0.36,0.24,OD,32.7280499,108.93313,7088.09,15.63363388
3018,2.09236,1145.2,163.06,20.61,81.53,10.31,174.57,13.17,19.27,1.36,56.41,6.81,4.19,0.56,0.24,A2O,33.33578,106.15501,8279.78,12.37765027
3019,8.7722736,2937.82,259.89,26.69,119.57,4.64,223.19,8.32,15.85,1.64,24.99,9.48,2.78,0.23,0.2,CAS,33.02644,107.0496,7127.65,15.52554645
3021,12.3804,7595,194.93,20.03,90.15,2.89,113.66,5.83,23.04,0.19,33.28,9.01,5.29,0.16,0.49,CAS,33.83099,109.98184,8305.6,12.30710383
3022,4.0899484,1730.9,263.75,17.53,143.28,4.92,115.59,7.24,48.02,1.38,52.32,11.57,4.75,0.4,0.3,Other,38.7343862,110.1542208,9191.89,9.885546448
3023,2.0862784,1332.8,163.32,26.66,94.34,7.73,71.92,4.53,12.88,0.81,16.75,9.15,1.82,0.38,0.44,CAS,38.8423712,110.4989648,9191.89,9.885546448
3024,1.544654,824.5,343.77,30.19,160.37,7.99,263.83,13.48,36.27,1.95,39.56,7.52,4.87,0.41,0.25,OD,37.45353,110.32304,8603.51,11.49314208
3025,15.632608,6597.28,208.08,17.91,103.06,8.84,88.54,6.09,20.92,1.05,26.47,6.01,1.64,0.24,0.24,CAS,34.50276,109.44615,7057.6,15.71693989
3026,5.1117296,3661.5,188.61,18.85,84.87,5.54,179.46,5.17,33.4,0.99,38.68,8.74,3.27,0.2,0.33,A2O,34.57377,109.77691,8150.77,12.73013661
3027,28.4854904,18074.98,218.55,28.36,102.32,12.2,137.35,13.76,11.04,1.37,19.65,8.81,4.27,1.07,0.18,A2O,34.4982299,109.49217,7057.6,15.71693989
3028,1.75932,1064,92.06,18.13,31.15,5.79,105.58,8.24,9.76,2.02,15.69,5.98,2.78,0.59,0.26,SBR,34.4999699,109.51015,7057.6,15.71693989
3030,3.1551196,1956,192.33,18.48,66.9,6.25,144.5,7.38,17.8,0.96,29.57,11.48,3.11,0.32,0.13,A2O,34.4545,108.94739,7126.39,15.52898907
3031,7.46444,1283.27,84.12,22.04,25.67,6.7,91.58,8.53,17.93,4.68,26.8,6.58,0.9,0.31,0.3,A2O,32.99273,107.76547,7577.27,14.2970765
3032,2.5690416,1952.7,154.19,22.11,59.51,5.82,117.49,7.47,20.74,1.35,26.18,12.13,2.33,0.32,0.29,CAS,32.8421,109.29873,7564.73,14.3313388
3033,52.2632432,55562.31,535.32,20.57,215.81,6.91,390.25,6.83,36.14,1.37,46.55,7.52,5.5,0.15,0.39,CAS,34.368865,108.886442,7126.39,15.52898907
3034,37.472792,28034,467.84,19.1,221.15,4.57,221.48,5.34,37.84,1.03,45.58,7.85,5.43,0.17,0.21,CAS,34.28739,108.86962,7126.39,15.52898907
3035,3.2990508,658.9,128.02,23.64,27.75,6.29,68.41,12.38,15.1,3.83,22.59,7.79,1.65,0.38,0.23,A2O,34.2658138,108.9540936,7126.39,15.52898907
3036,11.2693496,6481.15,212.04,22.25,72.05,5.99,100.16,6.67,30.39,0.66,34.2,9.85,5,0.23,0.3,A2O,34.10006,108.80363,8101.7,12.86420765
3037,22.8634132,38835.67,432.54,21.94,206.76,5.06,267.52,4.15,44.85,0.44,55.72,7.97,5.75,0.14,0.53,CAS,34.20775,108.83824,8101.7,12.86420765
3038,9.264304,5353.96,155.21,12.36,59.41,5.2,85.61,3.34,21.72,0.56,26.15,8.94,2.23,0.23,0.35,OD,34.10821,108.657199,8101.7,12.86420765
3039,2.7663316,1453.1,129.14,19.82,90.83,7.88,81.17,6.41,24.72,0.3,26.2,6.37,1.99,0.17,0.28,CAS,34.52404,109.07188,7057.6,15.71693989
3040,1.1742556,491.94,150.81,14.56,64.49,5.69,143.78,13.25,30.69,4.92,35.78,13.89,3.42,0.76,0.31,OD,34.432512,109.278859,7057.6,15.71693989
3041,10.3439328,11434.57,123.3,14.44,51.74,2.2,99.69,5.16,21.87,0.48,24.74,10.02,2.52,0.12,0.5,CAS,34.3965181,109.2056139,7057.6,15.71693989
3042,2.0658616,1263.7,215.32,22.82,95.92,13.6,117.78,15.39,13.27,2.4,38.24,10.69,2.46,0.45,0.33,CAS,34.4108399,109.16695,7057.6,15.71693989
3043,52.3898708,35165,346.63,27.53,162.28,6.97,184.38,9.41,23.94,2.13,37.03,13.16,11.37,0.26,0.19,SBR,34.29819,109.0452055,7126.39,15.52898907
3044,22.2465652,14664.24,113.99,11.77,46.32,2.75,209.55,2.44,15.55,0.55,19.36,8.58,1.16,0.19,0.21,SBR,34.3109929,109.0369714,7126.39,15.52898907
3045,127.6299056,47075.1,111.68,15.51,38.16,2.04,112.35,6.56,11.78,2.14,15.47,7.45,1.9,0.5,0.16,OD,34.358878,108.916417,7126.39,15.52898907
3046,75.6490224,92939.68,623.16,38.24,313.62,5.6,361.04,6.62,40.63,39.56,60.71,50.3,5.41,1.55,0.24,OD,34.3423733,108.9978555,7126.39,15.52898907
3047,3.3802112,179.9,76.69,19.88,32.5,8.48,48.78,8.49,9,3.01,18.14,10.09,0.89,0.32,0.12,OD,34.29229,109.11583,7057.6,15.71693989
3048,1.5634056,8100,198.52,16.34,62.21,5.63,296.88,6.68,11.31,1.23,23.52,7.69,3.12,0.25,0.31,OD,34.666543,109.2785834,7057.6,15.71693989
3049,54.7620568,59874.7,281.22,12.84,80.17,2.15,208.39,2.64,26.87,0.36,35.17,11.73,3.98,0.29,0.29,A2O,34.24522,108.8560273,8101.7,12.86420765
3050,27.2554144,6816,100.2,16.24,44.57,3.91,136.67,7,14.07,0.34,29.79,10.34,1.6,0.18,0.63,Other,34.28658,108.87466,7126.39,15.52898907
3051,23.965848,28457.17,250.81,21.44,111.84,1.07,166.55,3.43,19.73,0.28,29.47,7.65,3.64,0.14,0.36,A2O,34.1595905,108.9428366,8101.7,12.86420765
3052,11.153944,15859.37,253.36,10.87,70.38,2.99,137.14,7.09,19.9,0.79,25.25,10.5,2.85,0.15,0.27,OD,34.2837337,108.8531512,7126.39,15.52898907
3053,7.293576,2577,218.99,8.51,90.11,5.36,120.51,4.74,30.64,0.78,40.83,9.03,4.33,0.31,0.28,A2O,34.6016999,109.21916,7057.6,15.71693989
3054,1.2308,377.72,245.38,19.24,67.25,4.14,96.23,5.75,14.98,1.14,32.01,8.34,1.63,0.12,0.25,CAS,34.2993199,108.4904,7126.39,15.52898907
3055,8.8048536,3639.94,115.73,15.03,35.88,4.82,68.17,6.4,18.64,1.2,22.37,8.64,2.07,0.69,0.18,A2O,34.339271,108.739017,7126.39,15.52898907
3056,14.2103824,10604.9,390.5,24.11,160.7,7.42,310.65,5.7,29.35,1.29,32.46,10.01,3.2,0.08,0.34,A2O,34.31745,108.68935,7126.39,15.52898907
3058,15.91352,24862.9,367.69,24.15,168.84,3.05,235.45,4.18,40.06,1.32,51.04,9.35,5.03,0.11,0.49,OD,34.2993199,108.4904,7126.39,15.52898907
3059,3.9778732,8099.64,652.54,23.19,147.84,7.46,178.76,6.89,24.27,0.4,35.84,7.91,2.28,0.11,0.5,A2O,34.3133102,108.6453105,7126.39,15.52898907
3060,8.00744,1705.75,112.52,11.41,37.76,4.75,36.69,9.53,12.99,0.49,16.38,5.93,1.64,0.5,0.13,CAS,34.2993199,108.4904,7126.39,15.52898907
3061,17.5488912,13630.76,156.96,28.97,59.76,1.55,98.86,6.91,18.42,0.37,24.76,9.27,2.18,0.26,0.3,A2O,36.53948,109.47185,8727.31,11.15489071
3062,10.066496,5581.2,344.61,13.71,179.24,7.58,163.91,6.76,24.89,1.19,45.89,8.93,9.22,0.24,0.3,OD,34.240248,108.089659,8621.55,11.44385246
3063,4.4599124,2543,211.49,19.7,62.65,4.89,167.58,7.37,20.02,0.71,28.53,8.03,3.05,0.33,0.38,CAS,37.98002,109.29024,8910.83,10.65346995
3064,5.9473704,502.74,136.81,13.93,93.06,4.8,143.43,6.34,15.96,0.27,18.48,8.63,2.43,0.15,0.27,A2O,38.18406,109.74129,8815.15,10.91489071
3065,4.7488608,32.02,148.09,18.86,59.59,1.77,102.16,6.19,19.7,1.7,22.74,10.96,2.69,0.24,0.11,A2O,37.49577,107.36091,9143.6,10.01748634
3066,13.6041048,28254,546.02,24.99,242.42,1.49,170.69,2.91,55.34,2.17,64.13,9.44,8.06,0.17,0.39,OD,38.16342281,109.7829833,8815.15,10.91489071
3067,2.2071864,962.02,180.48,18.64,70.09,7.05,396.54,11.19,24.95,1.44,56.78,7.96,2.52,0.49,0.3,CAS,35.220268,107.806348,8533.22,11.68519126
3068,7.5181608,9997.11,128.83,18.33,29.27,3.36,172.64,5.96,9.25,2.25,16.57,11.27,2.65,0.33,0.34,CAS,26.0571599,105.77048,6610.7,16.93797814
3069,4.19558,2804.1,173.24,15.12,57.37,6.33,138.54,8.43,15.89,1.08,27.98,11.64,6.52,0.42,0.15,SBR,37.3694699,97.36087,12597.89,0.579535519
3070,2.43988,3842,216.22,22,67.37,3.57,163.68,3.89,21.26,0.75,34.24,3.92,3.62,0.1,0.74,OD,36.55891,101.89628,10698.8,5.768306011
3071,10.85276,6743,307.09,22.5,69.52,9.17,219.03,8.31,26.84,1.57,40.86,12.78,4.9,0.22,0.39,SBR,36.4033299,94.91834,9967.16,7.767322404
3072,5.8295756,647.6,140.38,11.69,52.19,6.51,50.06,5.75,21.17,0.32,24.09,9.71,2.42,0.18,0.21,A2O,36.42994,102.55032,10937.17,5.117021858
3073,1.39189,270,103.52,23.29,77.37,8.03,89.24,8.99,15.91,3.02,17.34,11.18,1.62,0.23,0.31,OD,36.54364,101.5849,10698.8,5.768306011
3074,3.2802268,4454,285.86,22.29,133.76,9.06,204.37,8,26.34,1.79,33.54,12.15,3.12,0.18,0.68,A2O,36.50165,102.1157,10698.8,5.768306011
3076,15.71804,14692,182.13,15.43,91.84,6.12,109.26,5.82,22.98,1.86,29.5,8.61,2.21,0.17,0.34,A2O,36.55891,101.89628,10698.8,5.768306011
3077,7.5916468,8712.6,215.92,19.18,146.18,5.76,171.29,5.95,20.14,1.33,25.55,7.64,3.43,0.34,0.29,OD,36.65608,101.67306,10698.8,5.768306011
3078,3.4752,1675.4,286.11,18.65,143.26,9.02,159.35,8.91,25.24,0.33,25.68,7.53,2,0.03,0.68,A2O,36.5997599,101.80319,10698.8,5.768306011
3080,24.8069188,28059.22,338.33,20.13,194.36,2.72,500.93,4.49,39.96,1.79,44.7,10.92,12.27,0.27,0.42,AO,36.5997599,101.80319,10698.8,5.768306011
3081,4.2563236,2890.6,199.7,21.9,36.8,4.37,519.16,11.64,21.83,0.18,28.1,7.72,8.44,0.54,0.2,CAS,33.02059,97.05454,12711.41,0.269371585
3082,3.9788868,5304.16,203.43,32.97,78.98,5.99,74,7.12,24.4,0.48,32.16,9.52,2.58,0.12,0.41,A2O,39.127266,75.973783,8009.03,13.11740437
3083,1.2216052,1516.38,349.84,40.27,165.36,10.28,221.19,17.09,37.68,1.72,51.92,14.25,7.37,2.67,0.61,A2O,39.7160999,76.16839,7826.56,13.61595628
3084,7.53684,5485.61,177.79,21.19,53.48,1.13,79.14,2.41,12.72,0.21,16.51,7.1,1.46,0.19,0.47,CAS,39.449698,76.031252,7826.56,13.61595628
3085,20.28648,19221.35,122.55,16.27,79.39,4.3,195.99,5.81,16.44,0.38,25.92,9.51,2.44,0.34,0.49,OD,39.449698,76.031252,7826.56,13.61595628
3086,2.0272,888,310.61,19.98,159.02,5.54,196.2,7.73,37.9,1.13,50.41,10.52,5.59,0.47,0.63,A2O,38.89775,77.66004,7454.89,14.63144809
3087,2.15752,678.5,79.62,11.45,19.01,2.43,89.9,11.23,6.69,1.38,19.1,6.96,0.87,0.34,0.16,SBR,39.3793,75.86259,8789.76,10.9842623
