Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp
2410,2529,0.78916,189,86.02,24.05,42.22,5.86,41.82,7.24,9.46,2.58,16.17,6.75,1.42,0.38,0.28,4.518315314,Other,22.73434,110.435232,4635.66,4635.66,22.334262295081967
2411,2543,8.0364,3728,182.05,22.32,105.03,4.91,172.42,6.77,24.59,1.47,35.08,5.88,2.7,0.17,0.25,1.565141176,Other,23.96918,109.65766,4904.65,4904.65,21.59931693989072
2412,2649,7.7336956,13363.66,213.56,31.1,96.81,4.89,245.04,4.04,37.33,0.44,45.62,5.19,21.83,0.17,0.35,1.918228653,Other,30.929,104.18661,6094.89,6094.889999999999,18.34729508196721
2413,2650,7.8231096,7262.07,198.8,14.41,69.84,3.99,166.29,6.1,31.8,1.03,36.27,10.67,3.44,0.17,0.3,1.626986279,Other,30.66821,103.89131,6236.92,6236.919999999999,17.959234972677596
2414,2651,3.990326,2396,128.04,19.2,60.15,6.99,70.99,2.23,19.67,0.54,26.2,8.84,2.19,0.17,0.32,2.940095553,Other,30.873677,103.803382,7318.71,7318.710000000001,15.003524590163932
2415,2667,8.8869552,7668,96.32,14.6,44.17,3.65,58.44,5.97,22.19,1.58,33.26,5.58,1.94,0.22,0.29,3.548702888,Other,30.634908,103.669272,6236.92,6236.919999999999,17.959234972677596
2416,2673,1.5872252,1267.88,254.77,21.13,107.88,5.97,171.89,6.53,13.02,0.32,22.58,8.34,4.87,0.3,0.55,2.354048964,Other,30.8420799,104.4726699,6094.89,6094.889999999999,18.34729508196721
2417,2709,7.4621232,3549,125.32,17.89,93.46,4.11,118.64,5.41,17.66,0.79,22.1,6.95,1.84,0.29,0.22,2.047845108,Other,31.70748,104.71817,6015.63,6015.63,18.563852459016392
2418,2710,14.3463496,8687.6,198.43,25.7,90.55,11.36,124.82,13.1,18.74,2.64,30.11,10.84,2.07,0.59,0.13,0.752619695,Other,31.71259,104.72375,6015.63,6015.63,18.563852459016392
2419,2714,4.49242,1979.4,125.74,11.52,58.32,5.08,132.09,4.92,14.91,0.25,22.26,6.12,1.64,0.21,0.33,2.889161268,Other,31.520961,104.733792,6015.63,6015.63,18.563852459016392
2420,2827,3.4841052,61.74,51.53,20.32,17.2,3.02,57.62,7.01,6.21,3.76,8.48,6.89,0.77,0.37,0.28,8.971483499,Other,26.58185,107.23194,6993.06,6993.06,15.89327868852459
2421,2861,12.42384,12167.04,103.97,14.09,48.62,6.14,161.39,7.45,19.32,1.37,25.99,14.18,2.2,0.45,0.39,4.339118825,Other,26.560379,106.467315,7051.32,7051.32,15.734098360655738
2422,2887,7.2659192,5029.62,100.84,14.69,31.37,2.18,64.8,5.01,8.65,0.2,11.14,8.05,1.5,0.18,0.26,3.017991875,Other,27.70897,106.91242,6819.28,6819.28,16.368087431693986
2423,2890,2.5022164,541.9,132.01,19.51,50.2,7.21,97.05,10.82,24.6,1.86,28.88,9.35,2.65,0.36,0.28,2.488888889,Other,27.70912,107.02259,6819.28,6819.28,16.368087431693986
2424,2930,11.0859604,15134.56,208.4,19.35,87.65,5.94,103.55,4.95,23.59,2.16,35.5,9.06,3.35,0.24,0.29,1.533985718,Other,25.0683295,102.7092944,6897.4,6897.4,16.15464480874317
2425,3022,4.0899484,1730.9,263.75,17.53,143.28,4.92,115.59,7.24,48.02,1.38,52.32,11.57,4.75,0.4,0.3,1.218422549,Other,38.7343862,110.1542208,9191.89,9191.89,9.885546448
2426,3093,3.0408,4067.4,205.44,19.07,96.75,2.87,161.85,6.2,25.58,0.82,30.26,10.52,3.61,0.34,0.54,2.897462038,Other,44.166965,80.464713,7991.79,7991.789999999999,13.164508196721313
2427,3127,4.9735904,1472.55,96.19,13.58,43.94,1.15,89.82,2.82,13.22,0.32,16.72,11.88,2.19,0.33,0.27,3.268369447,Other,43.7934299,87.6271,8782.65,8782.649999999998,11.003688524590164
2428,3200,4.75668,949.71,215.55,25.43,55.62,3.24,266.12,11.36,6.07,1.31,13.36,3.9,3.89,0.23,0.32,1.683147486,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2429,3201,4.75668,949.71,215.55,25.43,55.62,3.24,266.12,11.36,6.07,1.31,13.36,3.9,3.89,0.23,0.32,1.683147486,Other,23.6641199,117.0039,4394.7,4394.7,22.99262295081967
2430,3208,5.100218,3171.76,214.53,9.01,79.51,3.54,205.28,6.03,19.36,0.5,26.15,7.78,3.66,0.32,0.25,1.216426625,Other,23.1125099,114.41552,4343.32,4343.32,23.13300546448088
2431,3232,7.716392,3833.94,110.53,16.12,34.49,3.64,69.33,5.83,13.52,1.28,17.02,7.54,1.79,0.22,0.3,3.177629488,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2432,3236,8.05993,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2433,3237,8.05993,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2434,3238,8.05993,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2435,3239,8.05993,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,21.6096199,110.28625,3972.68,3972.68,24.145683060109288
2436,3240,8.086356,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,22.96101,114.14858,4343.32,4343.32,23.13300546448088
2437,3241,8.086356,6139.74,183.32,21.01,65.3,4.07,155.06,10.81,16.57,2.11,21.13,7.73,2.36,0.28,0.21,1.293820467,Other,23.7361099,113.40979,4533.31,4533.31,22.61390710382513
2438,3301,14.217188,9242.15,147.45,21.58,51.16,4.52,166.82,12.57,15.92,2.59,20.22,9.73,2.33,0.26,0.19,1.509493922,Other,23.11995,113.62074,4167.37,4167.370000000001,23.61374316939891
2439,3304,15.432784,6658.12,95.32,11.77,31.27,3.33,54.66,2.58,15.48,1.1,20.01,5.71,1.81,0.44,0.16,1.915020946,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2440,3305,15.45921,6658.12,95.32,11.77,31.27,3.33,54.66,2.58,15.48,1.1,20.01,5.71,1.81,0.44,0.16,1.915020946,Other,35.86166,104.195397,9728.88,9728.88,8.418360655737704
2441,3321,25.051848,10884.54,118.36,12.71,56.18,2.95,188.82,4.76,10.49,0.16,18.82,9.36,2.76,0.18,0.19,1.798390913,Other,22.67147,113.8227,3948.82,3948.82,24.21087431693989
2442,6,20.8451184,32777.91,461.8,13.9,196.62,1.01,202.48,2.5,43.35,0.15,54.42,9.41,5.7,0.11,0.48,1.071667783,SBR,39.8831277,116.2534048,8213.33,8213.33,12.559207650273224
2443,39,13.5306188,10951.48,150.6,10.26,50.18,2.5,46.32,1.96,20.11,0.31,23.92,7.55,2.74,0.29,0.13,0.92632179,SBR,39.78248,116.58176,8070.85,8070.8499999999985,12.948497267759562
2444,52,0.338108,0.33,147.22,18.42,60.65,4.92,114.82,8.17,13.92,2.02,16.56,4.4,1.59,0.66,0.1,0.776397516,SBR,39.709424,116.796586,7996.75,7996.749999999999,13.150956284153006
2445,53,0.9995544,512.5,179.83,12.46,129.02,6.26,128.28,6,27.87,1.58,36.05,10.88,2.18,0.3,0.59,3.525123977,SBR,39.67435,116.723457,7996.75,7996.749999999999,13.150956284153006
2446,75,156.033946,110190.83,209.3,14.34,78.1,2.76,107.54,5.27,19.96,0.23,23.52,9.69,3.29,0.22,0.24,1.231021748,SBR,38.9093029,117.3071289,7835.25,7835.249999999999,13.59221311
2447,93,3.6197828,2897.54,196.95,18.29,95.7,2.47,114.26,3.62,33.74,0.37,40.11,10.76,4.93,0.17,0.47,2.630695175,SBR,39.0470373,116.9233516,7860.05,7860.05,13.52445355191257
2448,99,0.8524376,612,152.16,17.42,60.97,6.38,116.44,4.94,25.92,2.13,30.8,6.75,3.11,0.5,0.19,1.4101232,SBR,39.2991,117.41456,8049.47,8049.469999999999,13.00691256830601
2449,121,1.13668,593.6,184.91,17.72,86.06,8.59,119.8,11.99,33.49,1.19,43.93,11.98,2.91,0.54,0.37,2.21305102,SBR,39.06147,115.450482,7616.84,7616.84,14.18896174863388
2450,122,10.3532,9399.51,374.98,27.85,196.92,2.76,217.27,5.94,23.71,0.78,28.45,7.32,3.11,0.21,0.32,0.921844842,SBR,38.76755,115.4972,7616.84,7616.84,14.18896174863388
2451,123,19.5043428,8290.52,153.01,30.28,55.88,5.97,107.62,7.99,21.65,0.67,27.98,8.53,2.72,0.23,0.3,2.444390125,SBR,38.868338,115.552989,7616.84,7616.84,14.18896174863388
2452,129,1.65615,1956.5,339.71,21.86,159.45,7.39,98.9,7.8,68.05,0.85,86.25,12.38,5.41,0.29,0.55,1.730375964,SBR,38.57637,117.43797,7677.82,7677.82,14.022349726775955
2453,145,5.39018,4042,191.78,14.55,76.93,3.79,94.08,6.24,29.07,1.96,32.25,6.63,2.3,0.25,0.26,1.467020256,SBR,41.204921,116.646191,9658.01,9658.009999999998,8.611994535519127
2454,149,2.5491316,175,104.63,25.75,63.82,4.42,34.24,4.28,19.33,3.67,22.78,9.96,1.57,0.51,0.47,5.95841785,SBR,38.5320699,114.87572,7569.12,7569.12,14.319344262295084
2455,154,4.077568,2906,281.92,21.39,156.23,8.99,92.56,4.17,33.88,0.81,42.28,10.01,4.28,0.2,0.49,1.880781484,SBR,39.2876399,116.33915,7792.13,7792.129999999999,13.710027322404372
2456,169,4.7070136,5352.54,150.27,15.23,71.62,4.09,113.94,6.17,15.15,0.33,19.09,5.22,3.17,0.19,0.3,2.221563981,SBR,38.04399,115.07577,7380.27,7380.27,14.83532786885246
2457,187,5.2990284,5851.5,164.96,18.67,72.86,6.12,144.31,8.52,28.76,2.1,32.26,7.36,2.88,0.27,0.42,2.871009638,SBR,38.0404,115.0927,7380.27,7380.27,14.83532786885246
2458,188,10.0352916,2139.05,97.21,15.47,28.61,7.75,22.88,7,9.37,0.5,13.12,6.26,1.33,0.58,0.15,1.835086861,SBR,38.08449,115.06831,7380.27,7380.27,14.83532786885246
2459,219,4.5307196,6984.78,247.45,21.89,84.22,4.23,137.4,6.5,22.38,0.66,29.11,11.66,4.85,0.29,0.49,2.172370988,SBR,37.07542,115.02795,7140.15,7140.15,15.492158469945355
2460,230,12.00392,5073,147.56,19.02,77.88,5.8,66.16,6.49,35.19,1.01,43.65,9.88,4.24,0.17,0.32,2.489497433,SBR,38.09607,116.61406,7607.5,7607.500000000001,14.214508196721312
