OID_,Capacity__10000_ton_,Actual_volume_in_2019__10000_ton_,Sludge_yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Electricity_consumption,Treatment_process,Latitude,Longitude
1478,1,54.750000000000000,79.950000000000003,332.160000000000025,31.960000000000001,111.260000000000005,7.070000000000000,94.290000000000006,5.170000000000000,34.600000000000001,1.600000000000000,45.280000000000001,6.270000000000000,3.690000000000000,0.28,0.87,OD,29.010013000000001,116.691979000000003
1479,0.5,76.540000000000006,378.220000000000027,586.610000000000014,30.359999999999999,152.569999999999993,13.170000000000000,172.889999999999986,13.230000000000000,83.329999999999998,2.370000000000000,82.390000000000001,18.660000000000000,8.010000000000000,0.56,1.500000000000000,Other,28.694659900000001,117.058390000000003
1480,1.5,398.889999999999986,351.569999999999993,137.409999999999997,15.340000000000000,41.920000000000002,5.420000000000000,135.210000000000008,8.100000000000000,12.279999999999999,0.72,26.660000000000000,6.960000000000000,1.270000000000000,0.31,0.23,Other,27.895565999999999,115.455573000000001
1481,1,83.620000000000005,6.740000000000000,103.219999999999999,20.079999999999998,35.500000000000000,1.540000000000000,36.039999999999999,7.800000000000000,11.869999999999999,0.74,16.579999999999998,5.170000000000000,1.560000000000000,0.31,0.48,SBR,28.356947000000002,116.119985999999997
1482,1.7,234.650000000000006,904.100000000000023,85.930000000000007,6.900000000000000,49.369999999999997,5.150000000000000,125.819999999999993,3.950000000000000,12.180000000000000,0.4,17.480000000000000,11.420000000000000,1.670000000000000,0.31,0.34,A2O,26.567150000000002,114.167919999999995
1483,4,481.800000000000011,4116.680000000000291,182.810000000000002,24.199999999999999,71.859999999999999,3.500000000000000,112.829999999999998,6.310000000000000,24.449999999999999,1.490000000000000,35.719999999999999,11.410000000000000,4.750000000000000,0.24,0.38,Other,29.205919999999999,117.110839999999996
1484,2,52.000000000000000,0,119.329999999999998,17.820000000000000,60.299999999999997,8.289999999999999,196.780000000000001,7.970000000000000,22.800000000000001,0.97,34.939999999999998,11.359999999999999,2.090000000000000,0.23,1.200000000000000,A2O,29.719300000000000,115.786619999999999
1485,2.3,151.349999999999994,128.699999999999989,239.250000000000000,16.399999999999999,250.000000000000000,10.000000000000000,250.000000000000000,10.000000000000000,36.350000000000001,1.700000000000000,42.850000000000001,9.750000000000000,4.790000000000000,0.21,1.110000000000000,Other,29.603436200000001,115.920661899999999
1486,2,476.839999999999975,1300.589999999999918,120.780000000000001,17.420000000000002,36.229999999999997,3.670000000000000,96.459999999999994,5.260000000000000,20.300000000000001,1.000000000000000,22.879999999999999,9.410000000000000,2.820000000000000,0.17,0.2,SBR,29.737369999999999,115.838340000000002
1487,1,97.670000000000002,26.750000000000000,93.090000000000003,33.409999999999997,68.739999999999995,10.609999999999999,91.420000000000002,14.820000000000000,15.500000000000000,3.590000000000000,15.920000000000000,10.199999999999999,3.360000000000000,0.5,0.39,OD,29.828399999999998,115.585080000000005
1488,6,2212.679999999999836,4158.630000000000109,363.339999999999975,23.300000000000001,127.549999999999997,6.260000000000000,118.930000000000007,5.590000000000000,45.310000000000002,1.720000000000000,52.020000000000003,9.109999999999999,4.610000000000000,0.2,0.61,A2O,29.733709999999991,116.004760000000005
1489,10,3375.500000000000000,27192.990000000001601,225.780000000000001,19.420000000000002,84.489999999999995,7.260000000000000,194.949999999999989,6.920000000000000,25.520000000000000,1.230000000000000,32.009999999999998,11.720000000000001,2.600000000000000,0.18,0.39,OD,29.706270000000000,115.908940000000001
1490,1,154.590000000000003,704.000000000000000,241.530000000000001,19.510000000000002,104.719999999999999,8.470000000000001,105.019999999999996,10.590000000000000,35.280000000000001,0.48,44.189999999999998,5.200000000000000,5.510000000000000,0.52,0.25,OD,27.806509999999999,116.179109999999994
1491,0.5,127.120000000000005,56.899999999999999,114.799999999999997,17.309999999999999,44.100000000000001,4.810000000000000,53.560000000000002,11.990000000000000,16.780000000000001,0.67,17.890000000000001,6.280000000000000,1.870000000000000,0.46,0.26,OD,27.554889899999999,116.236279999999994
1492,7.5,2352.260000000000218,28900.270000000000437,206.150000000000006,15.830000000000000,61.740000000000002,4.970000000000000,135.629999999999995,5.000000000000000,47.380000000000003,0.53,53.920000000000002,11.650000000000000,4.280000000000000,0.19,0.43,A2O,28.533930000000002,115.897970000000001
1493,1.25,241.830000000000013,263.060000000000002,143.360000000000014,16.079999999999998,47.930000000000000,6.690000000000000,48.560000000000002,3.560000000000000,14.710000000000001,0.38,27.430000000000000,9.220000000000001,2.320000000000000,0.45,0.17,OD,28.135210000000001,114.493160000000003
1494,1,156.439999999999998,115.099999999999994,134.560000000000002,18.530000000000001,100.209999999999994,14.460000000000001,94.409999999999997,1.210000000000000,11.070000000000000,3.930000000000000,19.160000000000000,11.260000000000000,1.680000000000000,0.7,0,Other,26.994454000000001,114.272019000000000
1495,3.2,380.329999999999984,250.000000000000000,347.060000000000002,163.400000000000006,170.629999999999995,58.070000000000000,254.569999999999993,63.899999999999999,40.609999999999999,13.380000000000001,42.479999999999997,16.280000000000001,5.110000000000000,1.080000000000000,0.1,SBR,28.826429999999998,115.432659999999998
1496,1,195.960000000000008,172.000000000000000,67.629999999999995,15.199999999999999,7.810000000000000,1.440000000000000,147.419999999999987,5.490000000000000,7.980000000000000,0.6,7.570000000000000,3.940000000000000,1.390000000000000,0.47,0.12,OD,27.318149900000002,115.441890000000001
1497,1.5,539.899999999999977,4044.949999999999818,231.330000000000013,13.410000000000000,129.520000000000010,5.180000000000000,135.090000000000003,5.600000000000000,33.770000000000003,0.76,30.800000000000001,8.750000000000000,1.590000000000000,0.07,0.6,CAS,28.692860000000000,115.753919999999994
1498,4,1383.400000000000091,4029.309999999999945,135.400000000000006,21.469999999999999,48.329999999999998,7.580000000000000,114.180000000000007,9.180000000000000,17.090000000000000,2.390000000000000,21.039999999999999,8.320000000000000,2.240000000000000,0.37,0.24,Other,28.682019900000000,115.857939900000005
1499,20,5464.789999999999964,28300.009999999998399,267.060000000000002,23.410000000000000,98.140000000000001,2.590000000000000,229.939999999999998,11.100000000000000,32.479999999999997,1.340000000000000,36.180000000000000,10.930000000000000,3.410000000000000,0.28,0.22,A2O,28.724729999999990,115.880120000000005
1500,50,17567.500000000000000,180853.329999999987194,327.779999999999973,22.449999999999999,214.069999999999993,3.490000000000000,233.629999999999995,4.990000000000000,36.700000000000003,0.45,43.390000000000001,8.529999999999999,3.890000000000000,0.16,0.32,SBR,28.718840000000000,115.973330000000004
1501,0.5,47.680000000000000,140.000000000000000,178.219999999999999,23.449999999999999,112.239999999999995,4.090000000000000,107.069999999999993,3.660000000000000,14.560000000000000,2.560000000000000,36.700000000000003,9.160000000000000,4.460000000000000,0.24,0.56,Other,28.895840000000000,115.791290000000004
1502,20,4730.000000000000000,9213.649999999999636,140.759999999999991,25.000000000000000,48.280000000000001,7.600000000000000,138.020000000000010,15.440000000000000,16.699999999999999,1.730000000000000,19.969999999999999,10.880000000000001,3.810000000000000,0.65,0.17,Other,28.640460000000001,115.881309999999999
1503,8,2344.530000000000200,25048.500000000000000,169.360000000000014,23.070000000000000,74.129999999999995,5.000000000000000,104.780000000000001,1.440000000000000,29.539999999999999,0.46,51.850000000000001,8.699999999999999,3.430000000000000,0.18,0.49,A2O,28.659730000000000,115.886570000000006
1504,0.5,98.569999999999993,0,38.390000000000001,6.480000000000000,15.730000000000000,3.950000000000000,46.659999999999997,4.240000000000000,12.539999999999999,0.55,15.270000000000000,11.470000000000001,1.080000000000000,0.24,0.69,A2O,26.390599999999999,115.994290000000007
1505,1.5,212.330000000000013,213.250000000000000,45.950000000000003,9.150000000000000,14.940000000000000,2.770000000000000,22.180000000000000,5.910000000000000,5.820000000000000,0.21,14.710000000000001,9.369999999999999,0.96,0.59,0.19,CAS,28.315349900000001,117.709419999999994
1506,2.5,904.399999999999977,2936.030000000000200,184.550000000000011,25.280000000000001,73.079999999999998,8.539999999999999,150.419999999999987,13.850000000000000,16.190000000000001,3.010000000000000,23.480000000000000,9.789999999999999,3.480000000000000,0.61,0.24,OD,29.683170000000000,115.698999999999998
1507,1,324.850000000000023,74.159999999999997,360.779999999999973,21.100000000000001,144.960000000000008,6.240000000000000,124.069999999999993,7.090000000000000,41.130000000000003,0.29,53.430000000000000,8.230000000000000,5.720000000000000,0.23,0.74,AO,28.233369900000000,114.924800000000005
1508,0.5,132.050000000000011,525.730000000000018,143.069999999999993,35.359999999999999,115.000000000000000,15.150000000000000,107.349999999999994,5.100000000000000,22.820000000000000,3.000000000000000,33.930000000000000,11.910000000000000,2.060000000000000,0.29,0.44,A2O,28.384799999999998,118.109660000000005
1509,4,1245.000000000000000,9608.510000000000218,219.539999999999992,17.329999999999998,71.230000000000004,2.980000000000000,132.789999999999992,5.910000000000000,31.190000000000001,0.78,39.990000000000002,9.690000000000000,5.040000000000000,0.1,0.3,CAS,28.386533000000000,117.848856999999995
1510,1.276,8.580000000000000,40.799999999999997,145.960000000000008,9.699999999999999,60.899999999999999,1.290000000000000,91.450000000000003,5.790000000000000,42.450000000000003,0.55,46.799999999999997,12.090000000000000,4.180000000000000,0.52,1.170000000000000,OD,26.458249899999998,114.786150000000006
1511,3,791.000000000000000,156.759999999999991,84.680000000000007,40.350000000000001,30.059999999999999,17.390000000000001,85.069999999999993,29.570000000000000,6.030000000000000,4.620000000000000,7.190000000000000,5.600000000000000,0.74,0.55,0.28,Other,28.694150000000000,117.070260000000005
1512,2,85.870000000000005,6.400000000000000,66.280000000000001,9.520000000000000,23.100000000000001,2.140000000000000,98.950000000000003,2.520000000000000,13.820000000000000,0.11,17.020000000000000,7.610000000000000,1.540000000000000,0.01,0.69,A2O,29.241230000000002,117.773600000000002
1513,1,153.300000000000011,1192.200000000000045,150.930000000000007,17.379999999999999,105.010000000000005,11.310000000000000,131.689999999999998,21.960000000000001,24.489999999999998,3.180000000000000,31.199999999999999,10.270000000000000,1.740000000000000,0.5,0.81,A2O,27.800379899999999,114.944609999999997
1514,12,4438.399999999999636,8521.000000000000000,150.280000000000001,16.239999999999998,70.959999999999994,7.130000000000000,99.370000000000005,9.320000000000000,18.620000000000001,2.830000000000000,21.489999999999998,8.000000000000000,1.850000000000000,0.56,0.17,OD,27.829300000000000,115.014730000000000
1515,1,178.849999999999994,545.000000000000000,256.050000000000011,28.949999999999999,121.769999999999996,17.730000000000000,187.379999999999995,12.770000000000000,52.490000000000002,1.290000000000000,52.859999999999999,26.260000000000002,5.150000000000000,2.420000000000000,0.38,CAS,27.779599999999999,114.895439999999994
1516,2,725.899999999999977,7621.689999999999600,161.229999999999990,25.949999999999999,56.090000000000003,4.870000000000000,252.650000000000006,3.370000000000000,35.210000000000001,1.500000000000000,39.740000000000002,11.210000000000001,3.930000000000000,0.31,0.61,A2O,27.814429900000000,114.416120000000006
1517,14,4169.399999999999636,18291.799999999999272,249.310000000000002,29.600000000000001,120.439999999999998,5.770000000000000,144.389999999999986,7.660000000000000,16.480000000000000,2.060000000000000,25.550000000000001,11.350000000000000,2.500000000000000,0.28,0.48,SBR,27.794260000000001,114.455609999999993
1518,1,283.970000000000027,1002.600000000000023,146.479999999999990,14.240000000000000,50.600000000000001,4.830000000000000,105.200000000000003,11.039999999999999,17.300000000000001,2.150000000000000,22.670000000000002,7.220000000000000,2.300000000000000,0.71,0.05,SBR,28.264600000000002,117.014259999999993
1519,10,1898.240000000000009,8787.739999999999782,150.379999999999995,19.530000000000001,62.340000000000003,4.010000000000000,97.519999999999996,4.160000000000000,18.870000000000001,0.37,27.739999999999998,5.420000000000000,2.690000000000000,0.1,0.43,SBR,28.260189900000000,117.069190000000006
1520,2,712.519999999999982,4414.289999999999964,397.350000000000023,19.250000000000000,211.759999999999991,6.760000000000000,368.699999999999989,6.640000000000000,44.409999999999997,0.25,58.000000000000000,10.320000000000000,4.670000000000000,0.31,0.28,CAS,28.812619900000001,118.352969999999999
1521,2,582.980000000000018,2114.199999999999818,328.579999999999984,14.410000000000000,105.549999999999997,7.370000000000000,133.169999999999987,4.970000000000000,31.140000000000001,0.8,39.600000000000001,12.190000000000000,3.690000000000000,0.28,0.42,A2O,28.855749899999999,115.634410000000003
1522,1,168.879999999999995,0,84.629999999999995,20.270000000000000,48.079999999999998,6.530000000000000,126.069999999999993,6.510000000000000,10.130000000000001,0.88,14.910000000000000,8.770000000000000,0.97,0.3,0.54,A2O,28.013847999999999,116.287291999999994
1523,1,46.299999999999997,0,73.519999999999996,18.020000000000000,20.710000000000001,7.540000000000000,43.399999999999999,0.57,15.199999999999999,0.25,22.020000000000000,3.890000000000000,1.310000000000000,0.19,0.4,A2O,25.867270000000001,114.907550000000001
1524,1,155.060000000000002,466.920000000000016,231.250000000000000,16.100000000000001,74.120000000000005,1.660000000000000,76.189999999999998,7.770000000000000,28.460000000000001,0.18,34.799999999999997,7.770000000000000,3.280000000000000,0.16,0.28,OD,25.860794700000000,114.920383299999997
1525,1,64.140000000000001,398.019999999999982,80.579999999999998,20.829999999999998,24.949999999999999,3.080000000000000,87.409999999999997,6.690000000000000,8.650000000000000,0.61,17.050000000000001,7.490000000000000,2.010000000000000,0.08,1.210000000000000,SBR,24.908577000000001,114.832780999999997
1526,0.5,46.000000000000000,0.5,177.219999999999999,58.399999999999999,135.400000000000006,9.000000000000000,47.039999999999999,13.980000000000000,13.109999999999999,4.290000000000000,20.559999999999999,11.119999999999999,2.470000000000000,0.61,0.87,SBR,29.448209899999998,116.045119999999997
