Plant_ID,Average_flow__MGD_,Sludge_yield__tone_,CODinf,CODeff,BODinf,COD removal,TN removal,COD/BOD,COD/TN,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),COD removal based EUI (kWh/kg COD removed),EUI__kWh_kg_TN_removed_,Treatment_process,Longitude,Annual_HDD,Latitude1,Province,City,Regional
581,6.802124800000000,3738.269999999999982,140.639999999999986,24.960000000000001,57.469999999999999,0.822525597,0.506358382,2.447189838,5.419653179,4.560000000000000,79.599999999999994,9.779999999999999,19.050000000000001,4.010000000000000,25.949999999999999,12.810000000000000,2.470000000000000,0.67,0.22,1.901798063623790,16.742770167427704,SBR,122.170344,8764.83,40.719887999999997,Liaoning,营口市,东北
589,6.661162000000000,2075.699999999999818,411.939999999999998,28.600000000000001,119.790000000000006,0.930572413,0.702488089,3.438851323,10.90365273,3.660000000000000,130.740000000000009,8.010000000000000,23.120000000000001,1.250000000000000,37.780000000000001,11.240000000000000,3.900000000000000,0.28,0.28,0.73042208,10.550113036925397,SBR,119.83715,9542.58,40.824079900000001,Liaoning,葫芦岛市,东北
594,3.750320000000000,536.330000000000041,53.810000000000002,12.380000000000001,15.090000000000000,0.76993124,0.112938596,3.565937707,5.900219298,0.5,63.100000000000001,7.460000000000000,6.650000000000000,0.23,9.119999999999999,8.090000000000000,1.610000000000000,1.030000000000000,0.14,3.379193820902728,135.922330097087496,SBR,125.5089,10521.88,44.195880000000002,Jilin,长春市,东北
611,1.933080000000000,2574.030000000000200,204.370000000000005,20.850000000000001,150.139999999999986,0.897979155,0.449157641,1.361196217,6.148315283,13.420000000000000,147.490000000000009,1.360000000000000,31.000000000000000,1.490000000000000,33.240000000000002,18.309999999999999,3.270000000000000,0.83,0.61,3.323888404533565,40.857334226389810,SBR,125.23494,10492.04,43.858359999999998,Jilin,长春市,东北
629,5.661680000000000,110.000000000000000,99.879999999999995,32.250000000000000,58.359999999999999,0.677112535,0.564248705,1.711446196,5.175129534,8.960000000000001,66.140000000000001,9.760000000000000,16.420000000000002,4.950000000000000,19.300000000000001,8.410000000000000,1.070000000000000,0.26,0.29,4.288037853023806,26.629935720844809,SBR,127.27385,10854.01,42.339430000000000,Jilin,浑江市,东北
658,1.020840000000000,753.700000000000045,300.259999999999991,17.480000000000000,151.430000000000007,0.941783787,0.960023175,1.982830351,5.798764002,8.740000000000000,106.400000000000006,17.160000000000000,39.829999999999998,1.590000000000000,51.780000000000001,2.070000000000000,4.100000000000000,0.49,0.26,0.919442676,5.230335948501307,SBR,126.49108,12081.55,48.241459900000002,Heilongjiang,黑河市,东北
660,4.582920000000000,1234.099999999999909,208.599999999999994,13.359999999999999,93.450000000000003,0.935953979,0.639130435,2.232209738,9.069565217,6.030000000000000,235.210000000000008,8.770000000000000,13.960000000000001,0.95,23.000000000000000,8.300000000000001,1.760000000000000,0.15,0.24,1.229256299938537,16.326530612244898,SBR,130.56828,11617.09,45.765709999999999,Heilongjiang,七台河市,东北
661,19.026720000000001,14459.379999999999200,364.819999999999993,22.910000000000000,129.990000000000009,0.937201908,0.535441279,2.806523579,12.676164,6.420000000000000,160.030000000000001,7.080000000000000,20.480000000000000,1.220000000000000,28.780000000000001,13.369999999999999,2.740000000000000,0.31,0.44,1.286888362434559,28.552887735236855,SBR,125.14631,11134.05,46.528720000000000,Heilongjiang,大庆市,东北
672,13.517080000000000,9110.000000000000000,254.030000000000001,37.640000000000001,165.469999999999999,0.851828524,0.721858944,1.535202756,5.932508174,5.930000000000000,231.449999999999989,13.750000000000000,40.320000000000000,1.610000000000000,42.820000000000000,11.910000000000000,4.880000000000000,0.54,0.25,1.155321410416378,8.087997411840830,SBR,126.663913,11176.45,45.631953000000003,Heilongjiang,哈尔滨市,东北
675,6.714593200000000,7563.180000000000291,354.959999999999980,41.890000000000001,126.200000000000003,0.881986703,0.506008584,2.812678288,7.617167382,13.710000000000001,162.879999999999995,20.949999999999999,35.460000000000001,11.080000000000000,46.600000000000001,23.020000000000000,3.350000000000000,0.3,0.22,0.702718242,9.329940627650551,SBR,126.575834,11236.35,45.895443999999998,Heilongjiang,哈尔滨市,东北
683,0.82898,666.000000000000000,204.330000000000013,42.090000000000003,158.500000000000000,0.79400969,0.615040537,1.289148265,5.712328767,9.050000000000001,146.110000000000014,8.590000000000000,25.100000000000001,3.240000000000000,35.770000000000003,13.770000000000000,2.000000000000000,0.44,0.61,3.759861932938856,27.727272727272727,SBR,128.8878499,12327.03,46.961660000000002,Heilongjiang,伊春市,东北
693,3.296878800000000,3139.500000000000000,382.589999999999975,33.539999999999999,94.150000000000006,0.912334353,0.755180821,4.06362188,7.773059732,8.750000000000000,254.889999999999986,11.150000000000000,38.939999999999998,2.440000000000000,49.219999999999999,12.050000000000001,5.070000000000000,0.4,0.25,0.716229767,6.725854183481301,SBR,126.289813,11414.16,46.252468000000000,Heilongjiang,绥化市,东北
702,1.332160000000000,421.500000000000000,217.180000000000007,27.899999999999999,91.549999999999997,0.871535132,0.766046512,2.372255598,5.050697674,6.080000000000000,258.610000000000014,13.630000000000001,33.990000000000002,5.260000000000000,43.000000000000000,10.060000000000000,3.600000000000000,0.4,0.51,2.694420963651733,15.482695810564664,SBR,122.88777,11315.59,47.516979900000003,Heilongjiang,齐齐哈尔市,东北
705,8.988966800000000,4612.420000000000073,154.319999999999993,17.219999999999999,44.180000000000000,0.888413686,0.657687254,3.49298325,5.069645204,2.390000000000000,157.969999999999999,7.000000000000000,21.070000000000000,0.26,30.440000000000001,10.420000000000000,3.650000000000000,0.22,0.28,2.042304886943837,13.986013986013985,SBR,127.96166,11226.43,45.213679999999997,Heilongjiang,哈尔滨市,东北
706,12.197590000000000,9242.000000000000000,330.509999999999991,30.739999999999998,116.510000000000005,0.906992224,0.684986595,2.83675221,7.384048257,8.850000000000000,81.099999999999994,10.980000000000000,32.829999999999998,1.100000000000000,44.759999999999998,14.100000000000000,5.190000000000000,0.73,0.23,0.767254895,7.501630789302022,SBR,126.32641,10985,45.355870000000003,Heilongjiang,哈尔滨市,东北
708,4.795993200000000,4500.000000000000000,460.370000000000005,26.030000000000001,297.579999999999984,0.943458522,0.777451879,1.547046172,8.439413382,10.730000000000000,225.099999999999994,9.760000000000000,45.420000000000002,0.95,54.549999999999997,12.140000000000001,8.230000000000000,0.38,0.25,0.575585946,5.894836123555766,SBR,132.198409,11690.87,46.323165000000003,Heilongjiang,双鸭山市,东北
718,0.401096,38.100000000000001,86.719999999999999,21.910000000000000,27.440000000000001,0.747347786,0.80820061,3.160349854,2.938664859,4.800000000000000,25.820000000000000,4.730000000000000,24.219999999999999,0.47,29.510000000000002,5.660000000000000,2.280000000000000,0.28,0.31,4.783212467211850,12.997903563941296,SBR,129.6348896,11942.93,46.729462099999999,Heilongjiang,伊春市,东北
748,2.246210000000000,3854.730000000000018,185.180000000000007,25.600000000000001,50.340000000000003,0.861756129,0.773420037,3.678585618,3.763056289,2.200000000000000,98.359999999999999,5.800000000000000,32.039999999999999,0.54,49.210000000000001,11.150000000000000,6.400000000000000,0.23,0.53,3.321218197769143,13.925380977404098,SBR,118.908789,6726.26,32.224077000000001,Jiangsu,南京市,华东
768,2.003959600000000,1027.000000000000000,131.979999999999990,6.330000000000000,43.560000000000002,0.952038188,0.68316174,3.029843893,4.383261375,2.070000000000000,101.359999999999999,5.130000000000000,14.100000000000000,0.3,30.109999999999999,9.539999999999999,2.480000000000000,0.33,0.66,5.252686032630324,32.085561497326204,SBR,120.49155,6504.77,31.745809999999999,Jiangsu,无锡市,华东
779,9.155921200000000,12287.979999999999563,347.449999999999989,16.859999999999999,114.310000000000002,0.951475032,0.829410136,3.039541597,9.621988369,4.370000000000000,243.310000000000002,2.320000000000000,29.399999999999999,0.49,36.109999999999999,6.160000000000000,6.880000000000000,0.18,0.73,2.208173265979007,24.373956594323875,SBR,120.44229,6504.77,31.479270000000000,Jiangsu,苏州市,华东
783,1.856336000000000,1248.140000000000100,127.620000000000005,9.119999999999999,42.700000000000003,0.928537847,0.427801078,2.988758782,7.646494907,3.170000000000000,135.259999999999991,1.250000000000000,11.490000000000000,0.27,16.690000000000001,9.550000000000001,1.450000000000000,0.25,0.43,3.628691983122363,60.224089635854341,SBR,120.0875,6425.5,31.574729999999999,Jiangsu,无锡市,华东
784,4.640840000000000,6111.819999999999709,277.079999999999984,15.010000000000000,91.980000000000004,0.94582792,0.824132492,3.012393999,10.92586751,3.850000000000000,75.469999999999999,2.810000000000000,19.420000000000002,0.22,25.359999999999999,4.460000000000000,3.080000000000000,0.06,0.52,1.984202693936734,24.880382775119617,SBR,120.2842899,6425.5,31.528529899999999,Jiangsu,无锡市,华东
817,11.772240000000000,4448.640000000000327,144.810000000000002,15.310000000000000,48.659999999999997,0.894275257,0.543529412,2.97595561,6.814588235,5.010000000000000,122.120000000000005,7.400000000000000,14.970000000000001,0.32,21.250000000000000,9.699999999999999,2.230000000000000,0.61,0.31,2.393822393822394,26.839826839826834,SBR,117.44539,7016.53,34.401297000000000,Jiangsu,徐州市,华东
834,26.073484400000002,20916.619999999998981,265.240000000000009,22.730000000000000,103.920000000000002,0.914304027,0.718373984,2.55234796,8.625691057,2.080000000000000,162.509999999999991,6.730000000000000,22.469999999999999,0.42,30.750000000000000,8.660000000000000,4.750000000000000,0.27,0.42,1.731887344851758,19.013128112267996,SBR,119.97282,6425.5,31.650630000000000,Jiangsu,常州市,华东
842,1.977388800000000,1240.740000000000009,206.180000000000007,20.579999999999998,96.099999999999994,0.900184305,0.611550633,2.145473465,8.15585443,4.950000000000000,135.539999999999992,6.640000000000000,15.630000000000001,0.26,25.280000000000001,9.820000000000000,4.140000000000000,0.29,0.74,3.987068965517242,47.865459249676583,SBR,120.79067,6709.44,31.785177000000001,Jiangsu,苏州市,华东
855,6.226544800000000,9822.379999999999200,223.969999999999999,15.609999999999999,99.859999999999999,0.930303166,0.677826911,2.242839976,7.074226153,2.810000000000000,112.290000000000006,3.650000000000000,27.410000000000000,0.29,31.660000000000000,10.199999999999999,2.740000000000000,0.04,0.34,1.631791130735266,15.843429636533083,SBR,121.009284,6344.63,31.384388000000001,Jiangsu,苏州市,华东
908,0.7126332,424.019999999999982,155.250000000000000,23.020000000000000,71.129999999999995,0.851723027,0.613034623,2.182623366,6.323828921,1.680000000000000,121.590000000000003,8.720000000000001,18.219999999999999,1.530000000000000,24.550000000000001,9.500000000000000,2.400000000000000,0.12,0.57,4.310670800877260,37.873754152823921,SBR,120.68019,6294.7,30.896080000000001,Jiangsu,嘉兴市,华东
934,0.8632252,335.420000000000016,257.910000000000025,19.090000000000000,85.090000000000003,0.925981932,0.736975858,3.031025972,8.192820839,1.850000000000000,95.040000000000006,8.010000000000000,24.820000000000000,0.37,31.480000000000000,8.279999999999999,3.400000000000000,0.08,0.41,1.716774139519303,17.672413793103441,SBR,121.73047,6517.45,32.028010000000002,Jiangsu,市辖区(南通市),华东
935,16.971139200000000,9725.530000000000655,191.610000000000014,13.130000000000001,89.319999999999993,0.931475393,0.660026127,2.14520824,6.257674722,5.420000000000000,71.840000000000003,4.130000000000000,18.620000000000001,0.26,30.620000000000001,10.410000000000000,1.700000000000000,0.22,0.36,2.017032720753025,17.812963879267684,SBR,121.67156,6517.45,31.803319999999999,Jiangsu,市辖区(南通市),华东
947,28.300942800000001,17487.860000000000582,373.279999999999973,21.140000000000001,109.209999999999994,0.94336691,0.781497623,3.418002014,7.394611727,2.410000000000000,137.659999999999997,4.460000000000000,46.090000000000003,0.59,50.479999999999997,11.029999999999999,4.140000000000000,0.14,0.29,0.823536094,7.351077313054500,SBR,120.80858,6709.44,32.035969999999999,Jiangsu,市辖区(南通市),华东
965,8.990704400000000,4546.590000000000146,111.280000000000001,12.340000000000000,37.750000000000000,0.889108555,0.551724138,2.94781457,5.329501916,3.950000000000000,110.000000000000000,12.340000000000000,15.570000000000000,1.530000000000000,20.879999999999999,9.359999999999999,2.060000000000000,0.29,0.26,2.627855265817668,22.569444444444446,SBR,119.0493824,6933.22,33.573402899999998,Jiangsu,淮阴市,华东
973,0.3941456,129.699999999999989,193.650000000000006,25.780000000000001,92.689999999999998,0.866873225,0.674281758,2.089222138,6.703011423,13.430000000000000,122.090000000000003,10.910000000000000,22.789999999999999,3.200000000000000,28.890000000000001,9.410000000000000,2.550000000000000,0.33,0.36,2.144516590218621,18.480492813141684,SBR,119.663117,7144.68,33.837355000000002,Jiangsu,盐城市,华东
984,0.414128,292.500000000000000,258.529999999999973,27.739999999999998,110.299999999999997,0.89270104,0.31965368,2.343880326,4.476709957,5.960000000000000,217.270000000000010,14.510000000000000,53.119999999999997,33.119999999999997,57.750000000000000,39.289999999999999,5.430000000000000,0.48,0.41,1.776506781056372,22.210184182015166,SBR,120.4332,6925.32,33.821089999999998,Jiangsu,盐城市,华东
1004,46.871760000000002,49836.150000000001455,244.819999999999993,25.690000000000001,104.620000000000005,0.895065763,0.731141199,2.340087937,6.764852169,2.710000000000000,130.800000000000011,5.400000000000000,28.989999999999998,0.33,36.189999999999998,9.730000000000000,3.340000000000000,0.25,0.32,1.460320357778488,12.093726379440668,SBR,119.448752,6835.1,32.313750599999999,Jiangsu,扬州市,华东
1011,13.565588000000000,10344.659999999999854,141.150000000000006,16.140000000000001,48.159999999999997,0.88565356,0.539399216,2.930855482,6.144971702,1.440000000000000,96.599999999999994,5.850000000000000,18.140000000000001,0.68,22.969999999999999,10.580000000000000,2.470000000000000,0.26,0.33,2.639788816894649,26.634382566585959,SBR,119.59853,6755.02,31.970410000000001,Jiangsu,镇江市,华东
1016,21.326505999999998,30238.930000000000291,296.240000000000009,28.730000000000000,127.390000000000001,0.903017823,0.78036522,2.325457257,4.962975373,6.270000000000000,144.360000000000014,7.030000000000000,48.820000000000000,0.63,59.689999999999998,13.109999999999999,6.370000000000000,0.3,0.34,1.270980524092558,7.299270072992702,SBR,119.158283,6755.02,31.948032999999999,Jiangsu,镇江市,华东
1026,2.021987200000000,1270.500000000000000,229.229999999999990,19.180000000000000,120.930000000000007,0.916328578,0.51121372,1.895559415,3.7801781,7.570000000000000,198.300000000000011,8.210000000000001,39.869999999999997,0.96,60.640000000000001,29.640000000000001,5.540000000000000,2.310000000000000,0.71,3.380147583908593,22.903225806451612,SBR,120.40521,6709.44,32.053559999999997,Jiangsu,泰州市,华东
1040,7.427878000000000,5076.079999999999927,109.819999999999993,19.120000000000001,34.539999999999999,0.825896922,0.690236899,3.179502027,3.941852118,2.420000000000000,106.409999999999997,6.880000000000000,17.579999999999998,0.33,27.859999999999999,8.630000000000001,1.850000000000000,0.15,0.47,5.181918412348402,24.440977639105569,SBR,119.875656,6890.29,32.401758999999998,Jiangsu,泰州市,华东
1057,7.105118800000000,4224.630000000000109,217.580000000000013,16.340000000000000,77.549999999999997,0.924901186,0.801438274,2.805673759,8.692768678,1.150000000000000,86.180000000000007,1.730000000000000,21.989999999999998,0.22,25.030000000000001,4.970000000000000,2.450000000000000,0.24,0.41,2.037368316438084,20.438683948155528,SBR,118.33924,7043.99,33.898679999999999,Jiangsu,宿迁市,华东
1068,3.886721600000000,3975.920000000000073,163.449999999999989,15.900000000000000,31.640000000000001,0.902722545,0.63381001,5.165929204,4.173901941,1.230000000000000,115.030000000000001,6.380000000000000,33.840000000000003,0.73,39.159999999999997,14.340000000000000,3.990000000000000,0.58,0.37,2.507624534056252,14.907332796132152,SBR,120.61878,5704.41,27.512760000000000,Zhejiang,温州市,华东
1071,2.156072000000000,2523.570000000000164,242.930000000000007,18.780000000000001,119.390000000000001,0.92269378,0.820819623,2.03476003,7.266826204,0.52,156.539999999999992,3.150000000000000,27.420000000000002,0.11,33.430000000000000,5.990000000000000,3.400000000000000,0.12,0.71,3.167521748828909,25.874635568513121,SBR,119.04052,6602.66,29.600580000000001,Zhejiang,杭州市,华东
1075,24.313006000000001,31720.520000000000437,338.100000000000023,27.289999999999999,214.210000000000008,0.919284235,0.843853821,1.578357686,10.21141649,4.610000000000000,427.329999999999984,8.080000000000000,18.090000000000000,0.07,33.109999999999999,5.170000000000000,9.010000000000000,0.21,0.39,1.254785882050127,13.958482462419473,SBR,121.46406,6143.92,30.267209999999999,Zhejiang,宁波市,华东
1079,3.599076400000000,1063.529999999999973,169.560000000000002,8.570000000000000,121.579999999999998,0.949457419,0.807467532,1.394637276,5.505194805,1.710000000000000,131.120000000000005,1.310000000000000,28.309999999999999,0.13,30.800000000000001,5.930000000000000,1.580000000000000,0.14,0.51,3.167898627243928,20.506634499396863,SBR,119.99071,6397.13,30.498802999999999,Zhejiang,湖州市,华东
1087,24.304897199999999,26396.330000000001746,199.400000000000006,15.750000000000000,79.239999999999995,0.921013039,0.628215434,2.516405856,8.014469453,4.130000000000000,196.449999999999989,6.610000000000000,20.440000000000001,1.330000000000000,24.879999999999999,9.250000000000000,3.420000000000000,0.26,0.26,1.415736455213722,16.634676903390915,SBR,121.448015,6037.85,28.312093000000001,Zhejiang,台州市,华东
1090,9.246566000000000,2001.200000000000045,325.579999999999984,38.380000000000003,128.750000000000000,0.882118066,0.641787553,2.528776699,7.617688348,6.710000000000000,165.550000000000011,8.529999999999999,26.109999999999999,1.150000000000000,42.740000000000002,15.310000000000000,1.340000000000000,0.2,0.36,1.253481894150418,13.124316441851985,SBR,120.83142,6231.8,30.324410000000000,Zhejiang,嘉兴市,华东
1094,0.7573764,386.889999999999986,296.750000000000000,22.820000000000000,112.000000000000000,0.923100253,0.791014842,2.649553571,11.90332932,2.410000000000000,78.189999999999998,6.690000000000000,9.550000000000001,0.36,24.930000000000000,5.210000000000000,0.88,0.09,0.79,2.883948453984595,40.060851926977691,SBR,119.869131,6485.32,29.900998000000001,Zhejiang,杭州市,华东
1095,30.646051199999999,19884.110000000000582,204.680000000000007,21.820000000000000,66.269999999999996,0.893394567,0.664513152,3.088577033,9.445316105,2.250000000000000,46.310000000000002,6.170000000000000,17.489999999999998,0.34,21.670000000000002,7.270000000000000,1.690000000000000,0.15,0.32,1.749972656677239,22.222222222222218,SBR,120.00117,6485.32,30.072489999999998,Zhejiang,杭州市,华东
1098,14.155141199999999,11885.389999999999418,223.189999999999998,16.770000000000000,99.049999999999997,0.924862225,0.706063404,2.253306411,6.869498307,3.000000000000000,127.000000000000000,5.250000000000000,27.480000000000000,0.18,32.490000000000002,9.550000000000001,3.240000000000000,0.13,0.27,1.308012789458386,11.769834350479513,SBR,119.72198,6485.32,30.237439999999999,Zhejiang,杭州市,华东
1104,85.955162400000006,33532.889999999999418,434.850000000000023,8.900000000000000,191.229999999999990,0.979533172,0.889032258,2.27396329,9.351612903,1.000000000000000,487.139999999999986,4.810000000000000,24.350000000000001,0.11,46.500000000000000,5.160000000000000,10.619999999999999,0.1,0.22,0.516492546,5.321722302854379,SBR,120.49106,6231.8,30.260870000000001,Zhejiang,杭州市,华东
1114,5.827114000000000,5358.539999999999964,216.069999999999993,17.160000000000000,79.349999999999994,0.920581293,0.670735961,2.72299937,7.53644925,1.790000000000000,186.430000000000007,4.280000000000000,21.570000000000000,1.300000000000000,28.670000000000002,9.440000000000000,3.050000000000000,0.3,0.27,1.357397818108693,14.040561622464898,SBR,120.184305,6397.13,30.713898000000000,Zhejiang,湖州市,华东
1129,8.094102800000000,2817.090000000000146,201.939999999999998,35.119999999999997,43.600000000000001,0.826086957,0.583671628,4.631651376,9.108705458,1.680000000000000,143.590000000000003,6.830000000000000,9.050000000000001,0.73,22.170000000000002,9.230000000000000,1.610000000000000,0.13,0.26,1.558566119170364,20.092735703245751,SBR,119.39181,6382.54,29.117590000000000,Zhejiang,金华市,华东
1136,5.486834000000000,3955.050000000000182,148.199999999999989,11.770000000000000,36.990000000000002,0.920580297,0.802583026,4.00648824,4.557195572,1.190000000000000,68.670000000000002,2.660000000000000,12.750000000000000,0.34,32.520000000000003,6.420000000000000,1.650000000000000,0.19,0.2,1.465953236091769,7.662835249042147,SBR,118.359492,6420.65,29.007694000000001,Zhejiang,衢州市,华东
1145,4.619409600000000,7106.399999999999636,157.500000000000000,11.470000000000001,61.070000000000000,0.927174603,0.726654298,2.579007696,9.74025974,2.160000000000000,141.969999999999999,3.350000000000000,10.640000000000001,0.53,16.170000000000002,4.420000000000000,2.440000000000000,0.06,0.37,2.533725946723276,31.489361702127656,SBR,121.1789,6315.05,28.794350000000001,Zhejiang,台州市,华东
1154,4.170819200000000,10300.239999999999782,253.020000000000010,15.090000000000000,103.510000000000005,0.940360446,0.757310741,2.444401507,6.915004099,4.230000000000000,128.210000000000008,5.420000000000000,30.059999999999999,0.22,36.590000000000003,8.880000000000001,3.840000000000000,0.32,0.51,2.143487580380784,18.404907975460123,SBR,120.94646,6208.57,30.153209900000000,Zhejiang,绍兴市,华东
1157,2.168307600000000,1236.299999999999955,165.349999999999994,13.500000000000000,48.969999999999999,0.918355005,0.802556818,3.376557076,11.74360795,5.990000000000000,44.359999999999999,5.080000000000000,7.170000000000000,0.46,14.080000000000000,2.780000000000000,1.920000000000000,0.13,0.35,2.304906157392163,30.973451327433622,SBR,121.522681,6436.13,29.563144999999999,Zhejiang,宁波市,华东
1159,5.054533600000000,699.720000000000027,126.489999999999995,16.649999999999999,42.899999999999999,0.868369041,0.539502165,2.948484848,6.84469697,4.670000000000000,72.079999999999998,7.810000000000000,10.449999999999999,1.760000000000000,18.480000000000000,8.510000000000000,3.990000000000000,0.61,0.2,1.820830298616169,20.060180541624874,SBR,121.86073,6015.72,29.712990000000001,Zhejiang,宁波市,华东
1168,4.237934000000000,688.529999999999973,206.340000000000003,10.289999999999999,79.140000000000001,0.950130852,0.664984227,2.607278241,13.01829653,1.840000000000000,43.619999999999997,2.270000000000000,11.630000000000001,0.09,15.850000000000000,5.310000000000000,1.210000000000000,0.18,0.33,1.683244070390206,31.309297912713475,SBR,120.29379,6515.7,28.135030000000000,Zhejiang,丽水市,华东
1177,170.444080000000014,113139.000000000000000,149.569999999999993,18.770000000000000,80.609999999999999,0.87450692,0.590909091,1.855476988,6.798636364,5.050000000000000,109.519999999999996,3.550000000000000,15.199999999999999,0.17,22.000000000000000,9.000000000000000,2.440000000000000,0.1,0.18,1.376146788990826,13.846153846153845,SBR,120.65478,6294.41,30.161180000000002,Zhejiang,绍兴市,华东
1178,8.841994800000000,870.799999999999955,208.000000000000000,31.030000000000001,95.370000000000005,0.850817308,0.704720088,2.180979344,7.61068423,5.610000000000000,156.139999999999986,5.870000000000000,21.809999999999999,2.300000000000000,27.329999999999998,8.070000000000000,1.500000000000000,0.25,0.26,1.469175566480194,13.499480789200419,SBR,119.48594,6751.38,28.448799999999999,Zhejiang,丽水市,华东
1179,5.147640000000000,1922.000000000000000,208.409999999999997,16.520000000000000,140.509999999999991,0.92073317,0.510238335,1.483239627,6.995971803,3.150000000000000,47.899999999999999,11.609999999999999,24.039999999999999,0.73,29.789999999999999,14.590000000000000,1.840000000000000,0.62,0.13,0.677471468,8.552631578947370,SBR,119.27084,6751.38,28.596370000000000,Zhejiang,丽水市,华东
1186,1.249262000000000,129.340000000000003,140.120000000000005,11.460000000000001,20.300000000000001,0.91821296,0.767654987,6.902463054,7.553638814,2.560000000000000,56.140000000000001,5.340000000000000,14.100000000000000,1.260000000000000,18.550000000000001,4.310000000000000,1.720000000000000,0.12,0.29,2.254002798072439,20.365168539325843,SBR,119.650137,6545.47,29.708845000000000,Zhejiang,杭州市,华东
1192,8.055586000000000,971.740000000000009,135.919999999999987,15.140000000000001,48.520000000000003,0.888610948,0.776145711,2.801319044,7.985898942,7.870000000000000,39.340000000000003,7.750000000000000,10.100000000000000,0.17,17.020000000000000,3.810000000000000,1.600000000000000,0.29,0.2,1.655903295247558,15.140045420136261,SBR,120.81327,6002.88,27.875875000000001,Zhejiang,温州市,华东
1193,4.461070800000000,1171.130000000000109,88.459999999999994,14.320000000000000,49.570000000000000,0.838118924,0.775633293,1.784547105,5.335343788,4.640000000000000,55.340000000000003,5.580000000000000,14.800000000000001,0.89,16.579999999999998,3.720000000000000,1.230000000000000,0.29,0.19,2.562719179929863,14.774494556765166,SBR,120.80401,6002.88,27.808219999999999,Zhejiang,温州市,华东
1211,0.0675492,37.500000000000000,59.000000000000000,5.000000000000000,42.000000000000000,0.915254237,0.55610687,1.404761905,2.251908397,7.000000000000000,49.000000000000000,7.500000000000000,7.120000000000000,0.1,26.199999999999999,11.630000000000001,0.88,0.21,0.76,14.074074074074074,52.161976664378869,SBR,120.692107,6002.88,28.100562000000000,Zhejiang,温州市,华东
1229,15.417507600000000,18096.569999999999709,201.759999999999991,20.620000000000001,76.140000000000001,0.897799366,0.611650485,2.649855529,7.254944265,6.300000000000000,79.629999999999995,6.740000000000000,23.120000000000001,0.84,27.809999999999999,10.800000000000001,2.320000000000000,0.25,0.26,1.435353869934857,15.285126396237510,SBR,120.55855,5704.41,27.593108999999998,Zhejiang,温州市,华东
1260,0.181,34.000000000000000,132.199999999999989,15.699999999999999,89.769999999999996,0.881240545,0.82,1.472652334,4.13125,2.800000000000000,97.000000000000000,8.000000000000000,13.250000000000000,1.120000000000000,32.000000000000000,5.760000000000000,1.830000000000000,0.3,0.24,2.060085836909872,9.146341463414632,SBR,117.178506,6742.4,32.781776000000001,Anhui,蚌埠市,华东
1270,4.432255600000000,774.529999999999973,91.549999999999997,19.100000000000001,56.299999999999997,0.791370836,0.329383886,1.626110124,3.615718799,3.360000000000000,251.689999999999998,9.869999999999999,19.820000000000000,2.310000000000000,25.320000000000000,16.980000000000000,4.070000000000000,0.77,0.51,7.039337474120083,61.151079136690647,SBR,115.80375,6807.24,33.877319999999997,Anhui,亳州市,华东
1291,4.648080000000000,493.500000000000000,204.650000000000006,32.780000000000001,63.750000000000000,0.83982409,0.540095362,3.210196078,8.870827915,6.230000000000000,94.840000000000003,11.470000000000001,10.369999999999999,6.250000000000000,23.070000000000000,10.609999999999999,2.610000000000000,0.49,0.3,1.745505323791237,24.077046548956659,SBR,118.00244,6879.65,32.784210000000002,Anhui,滁州市,华东
1292,3.317078400000000,5973.199999999999818,430.009999999999991,30.480000000000000,164.060000000000002,0.929117927,0.82476113,2.621053273,8.741817443,7.940000000000000,456.879999999999995,14.250000000000000,44.439999999999998,2.650000000000000,49.189999999999998,8.619999999999999,4.210000000000000,0.26,0.41,1.026205791805371,10.105989647522801,SBR,118.3192325,6902.89,32.264084400000002,Anhui,滁州市,华东
1293,10.661044800000001,2972.000000000000000,256.629999999999995,25.059999999999999,53.020000000000003,0.902349686,0.432082216,4.840248963,11.46693476,6.840000000000000,64.780000000000001,8.449999999999999,19.430000000000000,1.370000000000000,22.379999999999999,12.710000000000001,1.720000000000000,0.68,0.28,1.209137625771905,28.955532574974157,SBR,118.27872,6743.54,32.071129999999997,Anhui,滁州市,华东
1322,2.212544000000000,1210.039999999999964,172.370000000000005,11.680000000000000,78.950000000000003,0.932238789,0.630295995,2.183280557,10.00406268,1.480000000000000,67.019999999999996,4.040000000000000,8.359999999999999,0.15,17.230000000000000,6.370000000000000,1.410000000000000,0.16,0.23,1.431327400584977,21.178637200736652,SBR,117.82552,6556.56,31.573709999999998,Anhui,巢湖市,华东
1325,16.257564800000001,17285.880000000001019,241.840000000000003,17.859999999999999,104.019999999999996,0.92614952,0.824407141,2.324937512,6.443911537,4.580000000000000,120.049999999999997,7.160000000000000,28.320000000000000,0.23,37.530000000000001,6.590000000000000,4.390000000000000,0.11,0.22,0.982230556,7.110536522301228,SBR,117.3664,6666.29,31.859770000000001,Anhui,合肥市,华东
