Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,annual_hdd,Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Methane generation (m3/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Current energy self-sufficiency,Current recovered heat waste,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS,If CEPT,If HRAS,Electricity consumption HRAS-PNA,Heat consumption HRAS-PNA,HRAS-PNA energy consumption,Electricity consumption CEPT-PDA,Heat consumption CEPT-PDA,CEPT-PDA energy consumption,Selected_Process,Selected_Electricity,Selected_Heat,Electricity consumption after upgrade,Heat consumption after upgrade
339,3.6316564,732.25,170.29,27.04,61.38,10.06,173.87,2.76,43.18,1.38,54.92,24.63,6.89,2.39,0.5,SBR,37.582399,112.34688,8446.57,2510000.0,19700.0,33800.0,118000.0,134000.0,19700.0,0.0542,0.147,42.6,46.7,0.912,154000.0,698000.0,1950.0,211000.0,241000.0,54.94799583422148,67.73269373761144,41.99036761248286,2.7550541628465406,1.3085857295016057,357476237.87661886,420560279.8548457,530677097.1222975,290590.48,332103.41,CEPT,HRAS,2125909.6630274374,56501.44560044372,2182411.108627881,1945752.1654586,261978.6608447488,2207730.826303349,HRAS,290590.48,332103.41,2125909.6630274374,56501.44560044372
347,1.9747824,423.64,89.16,11.99,31.96,2.75,87.6,5.26,12.12,0.59,15.46,4.82,1.55,0.32,0.38,SBR,37.5516499,112.15478,9067.62,1040000.0,12200.0,10500.0,36400.0,41600.0,12200.0,0.0462,0.294,22.3,13.1,1.7,43600.0,191000.0,872.0,59700.0,68200.0,35.97912843948316,59.64655850214988,11.670720072494964,3.706930094926033,3.0828542040244096,94558955.07119057,111245829.49551833,140433418.6452157,76899.14,87884.74,CEPT,,,,,825078.21186592,125765.26710502285,950843.4789709428,CEPT,59700.0,68200.0,825078.21186592,125765.26710502285
356,86.800722,113506.1,373.32,19.83,160.97,4.61,269.75,7.53,39.93,0.66,53.7,11.6,5.12,0.23,0.4,SBR,37.6453899,112.39648,8446.57,48400000.0,3050000.0,2460000.0,8560000.0,9780000.0,3050000.0,0.225,0.312,93.3,45.6,2.04,9650000.0,25900000.0,55800.0,13200000.0,15100000.0,80.18989927054601,78.51979554523037,36.19999165550594,9.341368255682594,2.215191098209805,19742518398.54457,23226492233.58185,29290061184.57238,16038779.63,18330033.87,,,,,,,,,Current,8560000.0,9780000.0,48400000.0,3050000.0
359,18.7560888,8234.63,243.02,19.49,71.59,5.15,184.7,3.75,16.06,0.42,26.58,6.12,2.7,0.11,0.35,SBR,37.63892,112.46407,8446.57,9100000.0,221000.0,226000.0,786000.0,898000.0,221000.0,0.108,0.246,60.8,22.6,2.69,928000.0,3830000.0,10300.0,1270000.0,1450000.0,80.03568304143282,67.06621552076668,14.238757174847253,11.340241750639777,5.620973941659442,2397124583.8213987,2820146569.201646,3557379700.846889,1947965.51,2226246.3,,,,,,,,,Current,786000.0,898000.0,9100000.0,221000.0
363,2.9888168,10800.0,371.08,28.82,314.03,12.61,176.01,16.82,42.28,2.98,54.99,21.89,7.16,3.41,0.38,SBR,37.4073695,127.1162181,7986.030000000001,1610000.0,274000.0,163000.0,568000.0,649000.0,274000.0,0.446,0.423,92.8,46.7,1.98,648000.0,581000.0,1610.0,888000.0,1010000.0,79.87126035078447,78.47599968988239,38.582342151858825,8.745642971,2.070150641358522,676304074.5052516,795651852.3591195,1003375736.0909452,549432.87,627923.28,CEPT,,,,,1254553.74183344,204506.79107305934,1459060.5329064995,CEPT,888000.0,1010000.0,1254553.74183344,204506.79107305934
388,0.1996792,183.0,138.67,19.39,57.59,1.77,88.71,7.0,18.9,1.67,22.0,10.35,2.33,0.19,0.38,SBR,42.2585999,118.88894,10299.53,106000.0,6000.0,2020.0,7030.0,8030.0,6000.0,0.117,0.747,34.7,18.7,1.85,7940.0,19600.0,88.4,10900.0,12400.0,44.775661668774845,67.71063556012487,17.964955072696327,4.9473276576913845,2.492389293,16625690.068425603,19559635.37461836,24683369.54,13516.23,15447.12,CEPT,,,,,83431.96056336001,14481.734891019787,97913.6954543798,CEPT,10900.0,12400.0,83431.96056336001,14481.734891019787
391,6.9504,6268.0,140.42,28.39,48.44,3.46,74.65,9.47,14.21,0.93,18.97,6.5,2.42,0.47,0.23,SBR,43.964373,119.415977,10597.01,2230000.0,211000.0,56700.0,197000.0,225000.0,211000.0,0.167,0.938,35.1,16.1,2.18,233000.0,574000.0,2970.0,318000.0,364000.0,50.47617543586179,64.05342868831947,13.322526888325584,6.245412467800249,3.788783904057542,535816089.67845047,630371870.2099417,795470841.7816397,435587.4,497814.17,,,,,,,,,Current,197000.0,225000.0,2230000.0,211000.0
429,0.79278,6.5,96.7,15.77,20.06,5.9,59.44,10.74,5.75,0.66,9.9,1.6,0.89,0.13,0.07,SBR,41.79345,119.26443,10096.39,76700.0,209.0,2030.0,7080.0,8090.0,209.0,0.0947,0.0258,24.2,8.42,2.87,11000.0,52100.0,325.0,15000.0,17200.0,49.94030319,48.3554258641153,5.3797132875648215,6.439768911916148,9.283078952336966,28483619.769459102,33510140.905246004,42296564.845469534,23160.94,26469.64,,,,,,,,,Current,7080.0,8090.0,76700.0,209.0
434,27.2179836,28246.96,446.51,23.44,142.93,3.53,199.57,3.86,44.57,0.31,52.26,6.81,5.92,0.16,0.27,SBR,43.6224399,122.25615,10097.96,10300000.0,907000.0,688000.0,2390000.0,2730000.0,907000.0,0.295,0.332,112.0,44.4,2.51,2690000.0,6000000.0,15400.0,3680000.0,4200000.0,107.6405926955246,75.89290437044531,40.269146501527054,9.649660081832952,2.673028907911985,6735962011.201562,7924661189.648895,9993353808.012674,5472204.33,6253947.8,,,,,,,,,Current,2390000.0,2730000.0,10300000.0,907000.0
435,1.959506,766.71,217.24,28.1,86.18,11.53,95.19,11.52,19.16,2.36,32.76,8.74,1.69,0.3,0.21,SBR,40.270701,111.231629,9614.69,572000.0,23500.0,26500.0,92200.0,105000.0,23500.0,0.194,0.222,54.3,27.8,1.95,117000.0,206000.0,882.0,160000.0,183000.0,59.96947191084104,72.39482972249999,17.387049900135125,9.253393005557804,3.449088387925716,258329942.4167263,303917579.3137956,383389068.7519257,209937.86,239928.98,CEPT,,,,,496849.88010135,134882.24697260273,631732.1270739527,CEPT,160000.0,183000.0,496849.88010135,134882.24697260273
439,2.3017408,1279.5,176.55,30.89,85.38,7.7,164.48,6.9,18.22,0.64,26.76,9.06,2.36,0.11,0.51,SBR,39.293636,110.196403,9565.5,1630000.0,38900.0,32400.0,113000.0,129000.0,38900.0,0.091,0.302,44.1,22.7,1.94,136000.0,418000.0,1210.0,186000.0,212000.0,52.37824088045052,70.33234727813621,16.89279450053993,7.284333147420787,3.100626179924014,246403394.95655784,289886347.0077151,365747940.28945565,200277.85,228888.98,CEPT,,,,,1254959.73757808,184095.83675799082,1439055.5743360708,CEPT,186000.0,212000.0,1254959.73757808,184095.83675799082
448,0.8533064,1.94,117.69,23.61,37.35,7.11,78.31,7.57,11.51,1.21,26.41,8.09,2.13,0.24,0.38,SBR,40.36905,111.79026,10137.01,448000.0,62.6,4680.0,16300.0,18600.0,62.6,0.0364,0.00336,29.4,22.4,1.31,22000.0,73900.0,368.0,30100.0,34400.0,47.15231227434354,59.935158234052565,10.857305767558428,5.670671002967612,4.342910965557809,51374394.18802198,60440463.750614114,76279771.56270948,41769.61,47736.7,CEPT,,,,,356341.66758511995,59334.68136377474,415676.3489488947,CEPT,30100.0,34400.0,356341.66758511995,59334.68136377474
450,1.46248,1425.45,281.08,11.51,109.15,2.06,299.05,6.5,26.67,0.48,39.44,8.41,5.72,0.17,0.54,SBR,40.7947456,113.2415931,10839.41,1100000.0,49200.0,28400.0,98700.0,113000.0,49200.0,0.129,0.436,70.3,33.5,2.1,110000.0,483000.0,987.0,151000.0,173000.0,70.83027396905953,74.80067099435765,24.16745818603728,9.383358882499907,2.930811897,248155648.04771197,291947821.23260224,368232588.8096712,201638.41,230443.9,,,,,,,,,Current,98700.0,113000.0,1100000.0,49200.0
469,6.5850696,3709.95,151.63,28.7,66.74,3.37,56.94,11.83,25.83,3.57,29.31,11.68,3.2,0.64,0.4,SBR,41.64088,123.41879,9484.72,3650000.0,112000.0,75600.0,263000.0,301000.0,112000.0,0.0996,0.372,37.9,24.9,1.52,304000.0,414000.0,2680.0,416000.0,475000.0,47.26152830030953,68.83101741059848,24.768297195916023,4.110347673573267,1.9081460435682411,604719654.4954914,711434887.6417545,897759170.9,491598.89,561827.3,CEPT,HRAS,3380646.332397436,107327.39633716298,3487973.728734599,2874112.0722698,404306.04006088275,3278418.112330683,HRAS,491598.89,561827.3,3380646.332397436,107327.39633716298
491,1.817602,2776.27,182.44,24.26,97.49,4.92,134.86,5.64,14.49,0.65,26.39,7.68,7.03,0.27,0.27,SBR,38.9310844,121.2425835,8314.289999999999,689000.0,73400.0,30500.0,106000.0,121000.0,73400.0,0.235,0.606,45.6,22.4,2.03,122000.0,271000.0,897.0,168000.0,192000.0,53.75367850868524,70.53624286960904,13.09339685592048,9.638392988816568,4.1054035939023175,200313173.78252268,235662557.3912032,297315064.1654188,162805.08,186062.95,,,,,,,,,Current,106000.0,121000.0,689000.0,73400.0
492,5.4932052,1565.5,294.72,31.8,100.27,6.35,96.21,3.39,41.42,1.21,57.68,10.95,5.64,0.37,0.32,SBR,38.8512899,121.26208,8314.289999999999,2440000.0,41400.0,93500.0,325000.0,372000.0,41400.0,0.148,0.111,73.7,49.0,1.5,381000.0,584000.0,2480.0,521000.0,595000.0,80.86190447222924,72.56314316224578,38.914766707177016,6.048366230861868,2.077923403233867,925533747.7011384,1088863232.5895746,1373431973.571565,752069.88,859508.43,CEPT,,,,,1977415.3708563403,327965.20493150677,2305380.575787847,CEPT,521000.0,595000.0,1977415.3708563403,327965.20493150677
501,21.889054,19801.24,249.77,17.07,114.66,2.32,183.67,2.49,18.66,0.23,32.22,9.79,4.24,0.14,0.18,SBR,38.86828,121.54139,8314.289999999999,5520000.0,524000.0,446000.0,1550000.0,1770000.0,524000.0,0.343,0.296,62.4,27.4,2.28,1730000.0,4440000.0,12000.0,2370000.0,2710000.0,64.78944123667313,74.06035903564354,16.49415054895683,11.60691024,3.9280253350646617,3330091986.270986,3917755277.9658666,4941623818.0,2705955.95,3092521.09,,,,,,,,,Current,1550000.0,1770000.0,5520000.0,524000.0
503,8.3237556,10771.08,274.46,18.36,159.81,5.83,202.69,5.46,33.69,0.37,39.99,10.15,3.83,0.2,0.45,SBR,39.00544,121.60097,8277.14,5220000.0,284000.0,232000.0,808000.0,924000.0,284000.0,0.198,0.307,68.6,34.0,2.02,919000.0,1860000.0,4730.0,1260000.0,1440000.0,67.73821881905718,75.31945681736603,31.24089974822504,7.269516924235564,2.168254415364774,1402602708.5990024,1650120833.645885,2081358912.3030808,1139719.6,1302536.69,,,,,,,,,Current,808000.0,924000.0,5220000.0,284000.0
508,3.8728932,2040.91,134.83,9.99,82.66,2.8,129.95,5.15,13.09,0.5,42.69,11.06,4.12,0.24,0.49,SBR,39.584488,122.070633,8761.98,2630000.0,56900.0,56100.0,195000.0,223000.0,56900.0,0.0937,0.255,33.7,36.3,0.929,221000.0,556000.0,1890.0,303000.0,346000.0,44.27030982128655,67.16583117905024,12.188166552093572,6.889483941225579,3.632237025320449,310924761.8455228,365793837.46532094,461603052.4858976,252766.62,288876.13,CEPT,,,,,2033752.73261703,263399.5220547945,2297152.254671824,CEPT,303000.0,346000.0,2033752.73261703,263399.5220547945
515,3.9191568,2953.47,98.45,10.53,34.04,1.08,66.59,4.32,16.81,0.68,23.25,7.91,1.81,0.21,0.38,SBR,41.066046,123.046165,9737.61,2070000.0,91500.0,23400.0,81400.0,93100.0,91500.0,0.08,0.983,24.6,19.8,1.25,92200.0,288000.0,1640.0,126000.0,144000.0,39.261033737120535,60.12083927,16.29495671545444,3.063910080580364,2.4093978537472664,205782741.64759117,242097343.1148131,305601572.62449443,167342.64,191248.74,CEPT,,,,,1635640.2876054402,254007.85415525112,1889648.1417606913,CEPT,126000.0,144000.0,1635640.2876054402,254007.85415525112
516,18.2564564,23779.96,351.16,15.08,144.93,3.82,274.95,5.82,22.29,0.46,35.93,10.71,5.03,0.16,0.5,SBR,41.0961087,122.9487296,9737.61,12700000.0,737000.0,467000.0,1620000.0,1860000.0,737000.0,0.176,0.397,87.8,30.5,2.87,1830000.0,5550000.0,11800.0,2500000.0,2860000.0,78.40952074502988,77.67128353313878,18.83252429897598,15.511331094769044,4.163516239259195,3883227816.0,4568503312.709953,5761051509.658447,3154661.75,3605327.71,,,,,,,,,Current,1620000.0,1860000.0,12700000.0,737000.0
520,3.43538,3938.0,318.48,20.76,107.98,6.07,224.16,6.49,68.83,1.1,71.58,11.41,4.73,0.29,0.46,SBR,41.4126899,122.43591,9404.0,2200000.0,118000.0,63400.0,221000.0,252000.0,118000.0,0.146,0.467,79.6,60.8,1.31,256000.0,851000.0,2040.0,351000.0,401000.0,84.56464315918583,73.44742427807529,66.05482073046392,4.031932689,1.2802191001963517,626747587.3805165,737350102.8006077,930029936.6,509269.85,582022.69,CEPT,HRAS,1919074.361049812,110290.29198234512,2029364.653032157,1711595.688848,305136.1826484019,2016731.871496402,HRAS,509269.85,582022.69,1919074.361049812,110290.29198234512
536,17.7982368,6925.6,160.97,21.46,74.03,3.7,90.9,6.0,15.62,0.74,22.54,11.73,2.1,0.26,0.24,SBR,40.03864,124.32841,9180.36,5930000.0,202000.0,227000.0,789000.0,902000.0,202000.0,0.162,0.224,40.2,19.2,2.1,910000.0,1790000.0,7920.0,1250000.0,1420000.0,49.52592328838336,69.23282394956615,14.455123080728342,7.457598714927386,3.4261848212424857,1726606434.7262535,2031301687.91324,2563023429.110492,1403471.56,1603967.5,,,,,,,,,Current,789000.0,902000.0,5930000.0,202000.0
545,10.8418276,6624.53,295.05,31.27,176.97,6.29,185.57,7.67,35.52,1.37,48.19,13.46,8.82,0.29,0.33,SBR,40.2810499,122.12378,8764.83,4970000.0,185000.0,335000.0,1170000.0,1330000.0,185000.0,0.262,0.139,73.8,41.0,1.8,1330000.0,2220000.0,5960.0,1810000.0,2070000.0,70.53895391515621,76.09254230972506,32.81484218329979,7.615872231701054,2.1496051549214847,1962585653.708872,2308924298.4810257,2912185229.226034,1594667.11,1822476.69,CEPT,,,,,4028949.24094903,830884.5389041096,4859833.77985314,CEPT,1810000.0,2070000.0,4028949.24094903,830884.5389041096
561,43.661906,30802.8,192.82,18.42,60.37,3.81,152.99,4.36,14.19,0.79,21.58,10.05,2.7,0.24,0.23,SBR,41.29248,123.13297,9484.72,14000000.0,929000.0,448000.0,1560000.0,1780000.0,929000.0,0.167,0.522,48.2,18.3,2.63,1820000.0,7380000.0,22400.0,2490000.0,2850000.0,66.42018762254963,65.55326852891316,12.84159984949626,9.502467586354763,5.172267349940445,4487691154.589189,5279636652.457869,6660759433.9559145,3647327.74,4168374.56,,,,,,,,,Current,1560000.0,1780000.0,14000000.0,929000.0
570,5.6151268,4248.63,295.13,16.19,137.43,8.48,161.38,4.98,23.29,0.38,33.47,3.05,3.08,0.26,0.31,SBR,42.30894,123.83944,9937.65,2420000.0,134000.0,131000.0,457000.0,522000.0,134000.0,0.231,0.257,73.8,28.4,2.59,533000.0,1000000.0,2940.0,730000.0,834000.0,71.04216196448913,75.92851896977972,20.56962240675217,11.680453384490448,3.453741666214002,1010894991.9791692,1189288225.8578465,1499949447.2157426,821348.87,938684.42,,,,,,,,,Current,457000.0,522000.0,2420000.0,134000.0
581,6.8021248,3738.27,140.64,24.96,57.47,4.56,79.6,9.78,19.05,4.01,25.95,12.81,2.47,0.67,0.22,SBR,40.719888,122.170344,8764.83,2080000.0,104000.0,65200.0,227000.0,259000.0,104000.0,0.151,0.402,35.2,22.1,1.59,270000.0,598000.0,2940.0,370000.0,423000.0,45.18752401677211,67.87007677988332,18.095509524187477,5.010448691929276,2.497167817041677,574912098.7184854,676367175.0,853535245.3649307,467382.56,534151.49,CEPT,,,,,1788091.94407936,409865.8631506849,2197957.807230045,CEPT,370000.0,423000.0,1788091.94407936,409865.8631506849
589,6.661162,2075.7,411.94,28.6,119.79,3.66,130.74,8.01,23.12,1.25,37.78,11.24,3.9,0.28,0.28,SBR,40.8240799,119.83715,9542.58,2590000.0,63000.0,140000.0,488000.0,557000.0,63000.0,0.208,0.113,103.0,32.1,3.21,551000.0,963000.0,3260.0,755000.0,862000.0,111.32335047406094,72.97583374421981,19.390596620765898,16.13063745,5.7410998047807285,1457423664.150071,1714616075.470672,2162248578.7577114,1184013.52,1353158.31,,,,,,,,,Current,488000.0,557000.0,2590000.0,63000.0
594,3.75032,536.33,53.81,12.38,15.09,0.5,63.1,7.46,6.65,0.23,9.12,8.09,1.61,1.03,0.14,SBR,44.19588,125.5089,10521.88,728000.0,18000.0,9920.0,34500.0,39400.0,18000.0,0.0704,0.455,13.5,7.75,1.74,39100.0,262000.0,1550.0,53500.0,61200.0,28.217528248944387,47.56080979568039,6.505921342620185,2.1665963515761644,4.337207101489502,84734804.00126457,99688004.70737007,125892081.06339028,68936.54,78784.61,CEPT,,,,,694260.5934080001,259403.5788432268,953664.1722512268,CEPT,53500.0,61200.0,694260.5934080001,259403.5788432268
611,1.93308,2574.03,204.37,20.85,150.14,13.42,147.49,1.36,31.0,1.49,33.24,18.31,3.27,0.83,0.61,SBR,43.85836,125.23494,10492.04,1640000.0,85900.0,47900.0,167000.0,190000.0,85900.0,0.146,0.451,51.1,28.3,1.81,201000.0,315000.0,981.0,274000.0,314000.0,56.92434327892252,72.14642888930737,29.37651699135656,5.237041963365947,1.937749914180478,242145525.32681745,284877088.6197852,359405599.9949177,196804.89,224919.87,CEPT,HRAS,1285587.2194451955,47541.00746243585,1333128.2269076314,1240215.957213,163711.75564383564,1403927.7128568357,CEPT,274000.0,314000.0,1240215.957213,163711.75564383564
629,5.66168,110.0,99.88,32.25,58.36,8.96,66.14,9.76,16.42,4.95,19.3,8.41,1.07,0.26,0.29,SBR,42.33943,127.27385,10854.010000000002,2270000.0,3800.0,50700.0,176000.0,202000.0,3800.0,0.0793,0.0188,25.0,16.4,1.52,228000.0,414000.0,2370.0,312000.0,357000.0,35.96243585914911,63.99435736969452,15.848033917752822,3.4833500745869634,2.269204877133959,331330026.87500864,389800031.6176572,492038843.8822035,269432.78,307923.18,CEPT,,,,,1870066.199362,409156.52764840185,2279222.727010402,CEPT,312000.0,357000.0,1870066.199362,409156.52764840185
658,1.02084,753.7,300.26,17.48,151.43,8.74,106.4,17.16,39.83,1.59,51.78,2.07,4.1,0.49,0.26,SBR,48.2414599,126.49108,12081.55,370000.0,29000.0,26400.0,91800.0,105000.0,29000.0,0.303,0.276,75.1,44.0,1.71,107000.0,120000.0,472.0,146000.0,167000.0,71.14011375066049,76.30716254224323,37.06169553283137,6.950299942677947,1.9195051043371856,188195028.17697585,221405915.5023245,279252232.28276294,152914.16,174759.04,CEPT,HRAS,423619.5369104465,42546.397825978354,466165.9347364248,308459.450684,90701.7309284627,399161.1816124627,HRAS,152914.16,174759.04,423619.5369104465,42546.397825978354
660,4.58292,1234.1,208.6,13.36,93.45,6.03,235.21,8.77,13.96,0.95,23.0,8.3,1.76,0.15,0.24,SBR,45.76571,130.56828,11617.09,1520000.0,45600.0,72600.0,253000.0,289000.0,45600.0,0.19,0.158,52.2,19.6,2.67,296000.0,1190000.0,2770.0,405000.0,463000.0,58.530098187243865,71.94146779135002,12.268536021379822,12.11650414484369,4.770748367,578253219.0436933,680297904.7572863,858168598.7712295,469919.71,537051.1,,,,,,,,,Current,253000.0,289000.0,1520000.0,45600.0
661,19.02672,14459.38,364.82,22.91,129.99,6.42,160.03,7.08,20.48,1.22,28.78,13.37,2.74,0.31,0.44,SBR,46.52872,125.14631,11134.05,11600000.0,512000.0,426000.0,1480000.0,1690000.0,512000.0,0.164,0.302,91.2,24.5,3.73,1710000.0,3370000.0,9920.0,2340000.0,2670000.0,89.28360605531074,75.52666902710632,17.022854349181728,16.880594,5.244925687777063,3992106581.872258,4696595978.673245,5922612742.514116,3243130.15,3706434.46,,,,,,,,,Current,1480000.0,1690000.0,11600000.0,512000.0
672,13.51708,9110.0,254.03,37.64,165.47,5.93,231.45,13.75,40.32,1.61,42.82,11.91,4.88,0.54,0.25,SBR,45.631953,126.663913,11176.45,4710000.0,324000.0,391000.0,1360000.0,1550000.0,324000.0,0.335,0.208,63.5,36.4,1.74,1550000.0,3460000.0,8120.0,2120000.0,2420000.0,64.64424002411081,74.55251740971113,38.12361177436246,5.447391432632791,1.6956483663382351,2113177747.3063395,2486091467.419224,3136027027.329904,1717239.38,1962559.29,CEPT,HRAS,5503175.589976384,441948.7434579038,5945124.333434288,3991023.3593450002,1443480.195281583,5434503.554626583,CEPT,2120000.0,2420000.0,3991023.3593450002,1443480.195281583
675,6.7145932,7563.18,354.96,41.89,126.2,13.71,162.88,20.95,35.46,11.08,46.6,23.02,3.35,0.3,0.22,SBR,45.895444,126.575834,11236.35,2070000.0,270000.0,137000.0,476000.0,544000.0,270000.0,0.319,0.497,88.7,39.6,2.24,585000.0,1210000.0,3520.0,801000.0,916000.0,87.12214219974163,75.45578595,32.157650452761985,9.312886484,2.7092197649116123,1383294606.5422454,1627405419.4614654,2052410781.1051123,1123868.06,1284420.64,,,,,,,,,Current,476000.0,544000.0,2070000.0,270000.0
683,0.82898,666.0,204.33,42.09,158.5,9.05,146.11,8.59,25.1,3.24,35.77,13.77,2.0,0.44,0.61,SBR,46.96166,128.8878499,12327.030000000002,701000.0,26100.0,22500.0,78100.0,89300.0,26100.0,0.143,0.293,51.1,30.4,1.68,90800.0,134000.0,420.0,124000.0,142000.0,57.07332069,72.06806602359624,23.473374932125044,6.480577959661186,2.4314066834878845,103569663.32535616,121846662.73571314,153720814.08378667,84175.11,96200.13,CEPT,,,,,531839.0902654999,82349.06342465755,614188.1536901575,CEPT,124000.0,142000.0,531839.0902654999,82349.06342465755
693,3.2968788,3139.5,382.59,33.54,94.15,8.75,254.89,11.15,38.94,2.44,49.22,12.05,5.07,0.4,0.25,SBR,46.252468,126.289813,11414.16,1150000.0,114000.0,51000.0,178000.0,203000.0,114000.0,0.23,0.562,95.6,41.8,2.29,214000.0,929000.0,2070.0,294000.0,335000.0,116.59657441782112,69.52440617428027,35.79483094566286,8.076962132350126,3.257357873677812,635622356.0432813,747791007.1097428,943154568.0872418,516456.7,590236.23,,,,,,,,,Current,178000.0,203000.0,1150000.0,114000.0
702,1.33216,421.5,217.18,27.9,91.55,6.08,258.61,13.63,33.99,5.26,43.0,10.06,3.6,0.4,0.51,SBR,47.5169799,122.88777,11315.59,940000.0,15200.0,20600.0,71800.0,82000.0,15200.0,0.091,0.185,54.3,36.6,1.49,84300.0,381000.0,840.0,115000.0,132000.0,59.00782183977295,72.82999270661527,32.222963628929286,5.198694825156565,1.831235094303884,177659528.50447506,209011210.0052648,263681316.2611504,144387.77,165014.59,CEPT,HRAS,790489.7423697053,37618.17336264125,828107.9157323466,729116.909016,151184.5494977169,880301.4585137169,HRAS,144387.77,165014.59,790489.7423697053,37618.17336264125
705,8.9889668,4612.42,154.32,17.22,44.18,2.39,157.97,7.0,21.07,0.26,30.44,10.42,3.65,0.22,0.28,SBR,45.21368,127.96166,11226.43,3500000.0,165000.0,68100.0,237000.0,271000.0,165000.0,0.11,0.609,38.6,25.9,1.49,274000.0,1570000.0,4670.0,376000.0,429000.0,59.59657842,61.38117002175842,20.13530916,4.436121682547699,2.959804487949594,697575615.6792778,820677194.9167974,1035597175.1604266,567076.82,648087.8,CEPT,,,,,2900281.7389661404,833891.3601902587,3734173.0991563993,CEPT,376000.0,429000.0,2900281.7389661404,833891.3601902587
706,12.19759,9242.0,330.51,30.74,116.51,8.85,81.1,10.98,32.83,1.1,44.76,14.1,5.19,0.73,0.23,SBR,45.35587,126.32641,10985.0,3910000.0,323000.0,238000.0,828000.0,946000.0,323000.0,0.272,0.341,82.6,38.0,2.17,982000.0,1090000.0,5300.0,1340000.0,1540000.0,84.32126826,74.48752889123162,29.844422364033253,9.094053109859107,2.825361041774072,2332874216.660924,2744557901.954028,3461468455.281578,1895446.02,2166224.02,,,,,,,,,Current,828000.0,946000.0,3910000.0,323000.0
708,4.7959932,4500.0,460.37,26.03,297.58,10.73,225.1,9.76,45.42,0.95,54.55,12.14,8.23,0.38,0.25,SBR,46.323165,132.198409,11690.87,1670000.0,167000.0,249000.0,867000.0,991000.0,167000.0,0.562,0.169,115.0,46.4,2.48,986000.0,1190000.0,2850.0,1350000.0,1540000.0,89.54652100922829,80.54901035922664,40.4731255005448,10.891401363837968,2.2124933496431582,1329889749.3861806,1564576175.7484477,1972738321.4858727,1080240.67,1234560.76,,,,,,,,,Current,867000.0,991000.0,1670000.0,167000.0
718,0.401096,38.1,86.72,21.91,27.44,4.8,25.82,4.73,24.22,0.47,29.51,5.66,2.28,0.28,0.31,SBR,46.7294621,129.6348896,11942.929999999998,172000.0,1450.0,1650.0,5730.0,6540.0,1450.0,0.0414,0.221,21.7,25.1,0.864,7600.0,11400.0,150.0,10400.0,11900.0,37.53554676105224,56.71638980505968,23.82185182766475,1.6438818015493284,1.575677114969774,17341373.300641228,20401615.64781321,25756547.655076712,14103.88,16118.72,CEPT,HRAS,179520.4031795163,3875.4877566108207,183395.8909361271,139883.52600259997,28493.976826484013,168377.502829084,HRAS,14103.88,16118.72,179520.4031795163,3875.4877566108207
